testgroup,reference,relative_support,time_pca,time_edist_test,distance,group_by_split,group_by_split_reference,test_group
Trametinib_24,control,1.0,0.018403053283691406,0.0010285377502441406,138.11736363384944,split_10,split_10,Trametinib_24
Trametinib_24,control,1.0,0.017030954360961914,0.0009813308715820312,127.55145698346382,split_10,split_30,Trametinib_24
Trametinib_24,control,1.0,0.016880273818969727,0.0009443759918212891,150.70886712501215,split_10,split_50,Trametinib_24
Trametinib_24,control,0.6435643564356436,0.03229069709777832,0.0010747909545898438,115.40579610114071,split_30,split_10,Trametinib_24
Trametinib_24,control,1.0,0.3312399387359619,0.0013017654418945312,107.49901728757231,split_30,split_30,Trametinib_24
Trametinib_24,control,1.0,0.23642635345458984,0.004002571105957031,115.66246528310796,split_30,split_50,Trametinib_24
Trametinib_24,control,0.37142857142857144,0.0976419448852539,0.0037064552307128906,104.91750673896837,split_50,split_10,Trametinib_24
Trametinib_24,control,1.0,0.40575432777404785,0.008179664611816406,106.90292653911695,split_50,split_30,Trametinib_24
Trametinib_24,control,1.0,0.4844939708709717,0.008095264434814453,107.08291916098494,split_50,split_50,Trametinib_24
Trametinib_6,control,1.0,0.05529522895812988,0.0031807422637939453,139.2365695038999,split_10,split_10,Trametinib_6
Trametinib_6,control,1.0,0.05282306671142578,0.0031092166900634766,103.91077760054355,split_10,split_30,Trametinib_6
Trametinib_6,control,1.0,0.04949140548706055,0.003152132034301758,98.09138270415292,split_10,split_50,Trametinib_6
Trametinib_6,control,0.8666666666666667,0.10509705543518066,0.0032396316528320312,115.791759834505,split_30,split_10,Trametinib_6
Trametinib_6,control,1.0,0.10102725028991699,0.0031409263610839844,119.06942952080959,split_30,split_30,Trametinib_6
Trametinib_6,control,1.0,0.09427213668823242,0.002903461456298828,101.5029771708742,split_30,split_50,Trametinib_6
Trametinib_6,control,0.5416666666666666,0.09042477607727051,0.002527952194213867,112.35026607125724,split_50,split_10,Trametinib_6
Trametinib_6,control,1.0,0.5914533138275146,0.003618478775024414,101.50748026510126,split_50,split_30,Trametinib_6
Trametinib_6,control,1.0,0.26920127868652344,0.002298593521118164,118.64339709464878,split_50,split_50,Trametinib_6
