testgroup,reference,relative_support,time_pca,time_edist_test,distance,group_by_split,group_by_split_reference,test_group
1,0,1,0.7517054080963135,0.02500319480895996,113.72186999688464,split_10,split_10,1
1,0,1,1.7612578868865967,0.18750333786010742,110.26206194634233,split_10,split_30,1
1,0,1,2.724463939666748,0.495624303817749,112.40502075506475,split_10,split_50,1
1,0,1,0.8735659122467041,0.03481602668762207,121.85212367576642,split_30,split_10,1
1,0,1,1.995185375213623,0.20797157287597656,119.14891869644029,split_30,split_30,1
1,0,1,2.796322822570801,0.5386855602264404,121.68807534679286,split_30,split_50,1
1,0,1,1.098585605621338,0.04519820213317871,112.07943848448247,split_50,split_10,1
1,0,1,2.0928730964660645,0.2272789478302002,109.62820851556805,split_50,split_30,1
1,0,1,2.778719902038574,0.5185465812683105,112.18882663380427,split_50,split_50,1
2,0,1,0.854670524597168,0.04865455627441406,169.7467241679652,split_10,split_10,2
2,0,1,1.8692576885223389,0.18192291259765625,164.8717906929541,split_10,split_30,2
2,0,1,2.534777879714966,0.46956491470336914,167.05012074823924,split_10,split_50,2
2,0,1,0.8959858417510986,0.023636341094970703,216.160677069743,split_30,split_10,2
2,0,1,1.8091857433319092,0.19576764106750488,210.97206808478964,split_30,split_30,2
2,0,1,2.72342586517334,0.4696478843688965,213.587919891793,split_30,split_50,2
2,0,1,0.9306514263153076,0.0497441291809082,211.80542216067536,split_50,split_10,2
2,0,1,1.8751120567321777,0.2198624610900879,207.47495485304887,split_50,split_30,2
2,0,1,2.7485296726226807,0.45125389099121094,210.40400276156868,split_50,split_50,2
