testgroup,reference,relative_support,time_pca,time_edist_test,distance,group_by_split,group_by_split_reference,test_group
BRD3379_24,control,1,0.01778244972229004,0.00115966796875,66.25443280764864,split_10,split_10,BRD3379_24
BRD3379_24,control,1,0.03254532814025879,0.001247406005859375,75.04857794667987,split_10,split_30,BRD3379_24
BRD3379_24,control,1,0.04709959030151367,0.001458883285522461,66.81695282371095,split_10,split_50,BRD3379_24
BRD3379_24,control,1,0.032507896423339844,0.0013079643249511719,53.892982771727816,split_30,split_10,BRD3379_24
BRD3379_24,control,1,0.046236276626586914,0.0013926029205322266,69.77790826643877,split_30,split_30,BRD3379_24
BRD3379_24,control,1,0.05524325370788574,0.0016379356384277344,61.96739105115557,split_30,split_50,BRD3379_24
BRD3379_24,control,1,0.0453031063079834,0.0014350414276123047,46.112395456917966,split_50,split_10,BRD3379_24
BRD3379_24,control,1,0.05553126335144043,0.0017001628875732422,62.12490426664738,split_50,split_30,BRD3379_24
BRD3379_24,control,1,0.07382869720458984,0.0020029544830322266,55.14601115255232,split_50,split_50,BRD3379_24
BRD3379_6,control,1,0.015575408935546875,0.0011463165283203125,156.49998841765637,split_10,split_10,BRD3379_6
BRD3379_6,control,1,0.03149747848510742,0.0011737346649169922,191.9737611147599,split_10,split_30,BRD3379_6
BRD3379_6,control,1,0.0465998649597168,0.0014524459838867188,178.54515027078457,split_10,split_50,BRD3379_6
BRD3379_6,control,1,0.023411273956298828,0.001203298568725586,145.90078301591484,split_30,split_10,BRD3379_6
BRD3379_6,control,1,0.04207563400268555,0.0012655258178710938,185.96445543896914,split_30,split_30,BRD3379_6
BRD3379_6,control,1,0.05078887939453125,0.0015933513641357422,174.37306997956716,split_30,split_50,BRD3379_6
BRD3379_6,control,1,0.03179335594177246,0.0012831687927246094,145.80299786070304,split_50,split_10,BRD3379_6
BRD3379_6,control,1,0.045747995376586914,0.0014348030090332031,187.68511167525673,split_50,split_30,BRD3379_6
BRD3379_6,control,1,0.06390213966369629,0.0017299652099609375,175.09222613393865,split_50,split_50,BRD3379_6
