testgroup,reference,relative_support,time_pca,time_edist_test,distance,group_by_split,group_by_split_reference,test_group
withdraw_15d_Cocaine,Maintenance_Cocaine,1,0.13124680519104004,0.0040531158447265625,47.54968834649833,split_10,split_10,withdraw_15d_Cocaine
withdraw_15d_Cocaine,Maintenance_Cocaine,1,0.18025708198547363,0.006723165512084961,51.05566261058374,split_10,split_30,withdraw_15d_Cocaine
withdraw_15d_Cocaine,Maintenance_Cocaine,1,0.2259964942932129,0.011004924774169922,51.321707003707616,split_10,split_50,withdraw_15d_Cocaine
withdraw_15d_Cocaine,Maintenance_Cocaine,1,0.3232455253601074,0.024595975875854492,48.087951288284785,split_30,split_10,withdraw_15d_Cocaine
withdraw_15d_Cocaine,Maintenance_Cocaine,1,0.38321638107299805,0.029980897903442383,52.00341317430809,split_30,split_30,withdraw_15d_Cocaine
withdraw_15d_Cocaine,Maintenance_Cocaine,1,0.447559118270874,0.039067745208740234,52.29954790772865,split_30,split_50,withdraw_15d_Cocaine
withdraw_15d_Cocaine,Maintenance_Cocaine,1,0.5649375915527344,0.06489133834838867,48.82598328613847,split_50,split_10,withdraw_15d_Cocaine
withdraw_15d_Cocaine,Maintenance_Cocaine,1,0.619600772857666,0.07511687278747559,53.268813402728654,split_50,split_30,withdraw_15d_Cocaine
withdraw_15d_Cocaine,Maintenance_Cocaine,1,0.6681756973266602,0.08670163154602051,53.61750241990393,split_50,split_50,withdraw_15d_Cocaine
withdraw_48h_Cocaine,Maintenance_Cocaine,1,0.06864094734191895,0.0019304752349853516,11.495770781055796,split_10,split_10,withdraw_48h_Cocaine
withdraw_48h_Cocaine,Maintenance_Cocaine,1,0.12091445922851562,0.0036323070526123047,9.797027783818805,split_10,split_30,withdraw_48h_Cocaine
withdraw_48h_Cocaine,Maintenance_Cocaine,1,0.17430472373962402,0.006905078887939453,9.101477797201142,split_10,split_50,withdraw_48h_Cocaine
withdraw_48h_Cocaine,Maintenance_Cocaine,1,0.1317300796508789,0.0042307376861572266,8.631478588282278,split_30,split_10,withdraw_48h_Cocaine
withdraw_48h_Cocaine,Maintenance_Cocaine,1,0.1797175407409668,0.006999969482421875,7.350382227726527,split_30,split_30,withdraw_48h_Cocaine
withdraw_48h_Cocaine,Maintenance_Cocaine,1,0.22631359100341797,0.011405706405639648,7.076019437109721,split_30,split_50,withdraw_48h_Cocaine
withdraw_48h_Cocaine,Maintenance_Cocaine,1,0.19726085662841797,0.008945465087890625,8.07436424624666,split_50,split_10,withdraw_48h_Cocaine
withdraw_48h_Cocaine,Maintenance_Cocaine,1,0.24806451797485352,0.012867212295532227,8.842313380661324,split_50,split_30,withdraw_48h_Cocaine
withdraw_48h_Cocaine,Maintenance_Cocaine,1,0.3014838695526123,0.018664121627807617,9.164754974101925,split_50,split_50,withdraw_48h_Cocaine
