testgroup,reference,relative_support,time_pca,time_edist_test,distance,group_by_split,group_by_split_reference,test_group
D15,control,1,0.11520576477050781,0.006528615951538086,163.8286707539068,split_10,split_10,D15
D15,control,1,0.1231679916381836,0.024380922317504883,164.19382096232476,split_10,split_30,D15
D15,control,1,0.18497943878173828,0.05736351013183594,164.21386155126487,split_10,split_50,D15
D15,control,1,0.1419084072113037,0.026088714599609375,170.21357058173106,split_30,split_10,D15
D15,control,1,0.18118810653686523,0.05236315727233887,170.52542451203436,split_30,split_30,D15
D15,control,1,0.2155470848083496,0.09654736518859863,170.63436254111394,split_30,split_50,D15
D15,control,1,0.22300291061401367,0.06242966651916504,169.5826460691849,split_50,split_10,D15
D15,control,1,0.23330378532409668,0.10004925727844238,169.81292939930654,split_50,split_30,D15
D15,control,1,0.27034711837768555,0.1495516300201416,169.9485411480446,split_50,split_50,D15
D10.5,control,1,0.06786012649536133,0.0042057037353515625,136.02573684260298,split_10,split_10,D10.5
D10.5,control,1,0.12243032455444336,0.020228862762451172,135.37163593074584,split_10,split_30,D10.5
D10.5,control,1,0.1682589054107666,0.05046534538269043,135.0427426613516,split_10,split_50,D10.5
D10.5,control,1,0.09150099754333496,0.010148048400878906,146.39774813891538,split_30,split_10,D10.5
D10.5,control,1,0.1534595489501953,0.03078746795654297,145.5934820217459,split_30,split_30,D10.5
D10.5,control,1,0.19733405113220215,0.06621003150939941,145.3464179573436,split_30,split_50,D10.5
D10.5,control,1,0.11717009544372559,0.01920795440673828,149.9721672927566,split_50,split_10,D10.5
D10.5,control,1,0.26159024238586426,0.04401254653930664,149.09106649105883,split_50,split_30,D10.5
D10.5,control,1,0.22361397743225098,0.08415436744689941,148.87107850306774,split_50,split_50,D10.5
D2.5,control,1,0.09191250801086426,0.01289820671081543,62.89870817308763,split_10,split_10,D2.5
D2.5,control,1,0.1418004035949707,0.03453707695007324,63.98083968295245,split_10,split_30,D2.5
D2.5,control,1,0.18176627159118652,0.07197761535644531,63.146166540794354,split_10,split_50,D2.5
D2.5,control,1,0.15433335304260254,0.07263541221618652,63.63501637856707,split_30,split_10,D2.5
D2.5,control,1,0.19436097145080566,0.11083674430847168,64.78394080317021,split_30,split_30,D2.5
D2.5,control,1,0.23451828956604004,0.16401243209838867,63.94279303151366,split_30,split_50,D2.5
D2.5,control,1,0.21210885047912598,0.19459104537963867,64.07476984672955,split_50,split_10,D2.5
D2.5,control,1,0.24821805953979492,0.24926996231079102,65.29254702431477,split_50,split_30,D2.5
D2.5,control,1,0.34082460403442383,0.32529377937316895,64.46608405874079,split_50,split_50,D2.5
D17.5,control,1,0.07222819328308105,0.00634002685546875,196.83773040995067,split_10,split_10,D17.5
D17.5,control,1,0.12560462951660156,0.02431201934814453,197.22176701889254,split_10,split_30,D17.5
D17.5,control,1,0.19434571266174316,0.05735278129577637,197.4651238247119,split_10,split_50,D17.5
D17.5,control,1,0.1583545207977295,0.02884078025817871,198.23621050559862,split_30,split_10,D17.5
D17.5,control,1,0.19471287727355957,0.05592679977416992,198.75134388917667,split_30,split_30,D17.5
D17.5,control,1,0.23031330108642578,0.10079360008239746,199.04796338889088,split_30,split_50,D17.5
D17.5,control,1,0.3528890609741211,0.06347012519836426,199.97863421701118,split_50,split_10,D17.5
D17.5,control,1,0.21156668663024902,0.09958481788635254,200.55511754702218,split_50,split_30,D17.5
D17.5,control,1,0.28250765800476074,0.14981698989868164,200.85847741084223,split_50,split_50,D17.5
D3,control,1,0.09477972984313965,0.010970115661621094,86.06674461557341,split_10,split_10,D3
D3,control,1,0.1459054946899414,0.031800031661987305,87.89227612312239,split_10,split_30,D3
D3,control,1,0.2072606086730957,0.06816458702087402,87.26450505476396,split_10,split_50,D3
D3,control,1,0.16736197471618652,0.05981040000915527,86.36965569753667,split_30,split_10,D3
D3,control,1,0.23483824729919434,0.09671831130981445,88.246611079363,split_30,split_30,D3
D3,control,1,0.2451930046081543,0.14629745483398438,87.65749935374197,split_30,split_50,D3
D3,control,1,0.2390892505645752,0.16563963890075684,87.47099313569704,split_50,split_10,D3
D3,control,1,0.2759745121002197,0.21818923950195312,89.38541410178932,split_50,split_30,D3
D3,control,1,0.33097362518310547,0.29905104637145996,88.82050740369935,split_50,split_50,D3
D17,control,1,0.088104248046875,0.006453514099121094,241.175434619057,split_10,split_10,D17
D17,control,1,0.13042068481445312,0.024463653564453125,241.30969434115693,split_10,split_30,D17
D17,control,1,0.19494080543518066,0.0579378604888916,241.8666619146649,split_10,split_50,D17
D17,control,1,0.15200042724609375,0.02387070655822754,230.2023670162382,split_30,split_10,D17
D17,control,1,0.23892474174499512,0.04874706268310547,230.5161606742389,split_30,split_30,D17
D17,control,1,0.22427797317504883,0.09318852424621582,231.03384472197948,split_30,split_50,D17
D17,control,1,0.1794424057006836,0.0536496639251709,225.6445268671116,split_50,split_10,D17
D17,control,1,0.24557232856750488,0.0888371467590332,226.08461398399035,split_50,split_30,D17
D17,control,1,0.2785615921020508,0.13680005073547363,226.55749244317127,split_50,split_50,D17
D5.5,control,1,0.0881948471069336,0.010757923126220703,196.6758222659323,split_10,split_10,D5.5
D5.5,control,1,0.14577746391296387,0.03136301040649414,199.50240143405134,split_10,split_30,D5.5
D5.5,control,1,0.1882457733154297,0.0676577091217041,199.1569784530733,split_10,split_50,D5.5
D5.5,control,1,0.17509150505065918,0.06233692169189453,192.66770805637213,split_30,split_10,D5.5
D5.5,control,1,0.21498751640319824,0.09947800636291504,195.47805367029275,split_30,split_30,D5.5
D5.5,control,1,0.25344038009643555,0.14980125427246094,195.1130880943527,split_30,split_50,D5.5
D5.5,control,1,0.23935389518737793,0.1680591106414795,192.06908108466365,split_50,split_10,D5.5
D5.5,control,1,0.2858564853668213,0.2138059139251709,194.90825330739173,split_50,split_30,D5.5
D5.5,control,1,0.3161745071411133,0.29204249382019043,194.53981122393878,split_50,split_50,D5.5
D12.5,control,1,0.07979655265808105,0.004039287567138672,401.908086640789,split_10,split_10,D12.5
D12.5,control,1,0.11586618423461914,0.019178152084350586,400.67521218205917,split_10,split_30,D12.5
D12.5,control,1,0.17554187774658203,0.04956936836242676,401.54931220473986,split_10,split_50,D12.5
D12.5,control,1,0.11364102363586426,0.010458707809448242,429.3253188410681,split_30,split_10,D12.5
D12.5,control,1,0.15382933616638184,0.031224489212036133,428.16556119885973,split_30,split_30,D12.5
D12.5,control,1,0.21382570266723633,0.06704568862915039,429.1834810617222,split_30,split_50,D12.5
D12.5,control,1,0.1586923599243164,0.023276329040527344,411.55863024423536,split_50,split_10,D12.5
D12.5,control,1,0.20017552375793457,0.04811501502990723,410.52724785068915,split_50,split_30,D12.5
D12.5,control,1,0.23158931732177734,0.09180331230163574,411.54382721725705,split_50,split_50,D12.5
D13.5,control,1,0.06385564804077148,0.004269123077392578,147.8850714912253,split_10,split_10,D13.5
D13.5,control,1,0.12396621704101562,0.019957542419433594,147.84321050344641,split_10,split_30,D13.5
D13.5,control,1,0.19271183013916016,0.05110764503479004,147.75656870582566,split_10,split_50,D13.5
D13.5,control,1,0.0969383716583252,0.012259483337402344,142.47801697505383,split_30,split_10,D13.5
D13.5,control,1,0.1373903751373291,0.03401803970336914,142.44111764724295,split_30,split_30,D13.5
D13.5,control,1,0.20226216316223145,0.07102608680725098,142.28015022608906,split_30,split_50,D13.5
D13.5,control,1,0.12412595748901367,0.024445533752441406,140.40234764127962,split_50,split_10,D13.5
D13.5,control,1,0.1720597743988037,0.05047607421875,140.3125603132802,split_50,split_30,D13.5
D13.5,control,1,0.1959679126739502,0.09467625617980957,140.1554761194994,split_50,split_50,D13.5
D15.5,control,1,0.18096446990966797,0.008367061614990234,300.256901818303,split_10,split_10,D15.5
D15.5,control,1,0.1650228500366211,0.02742481231689453,299.86602402729613,split_10,split_30,D15.5
D15.5,control,1,0.2011427879333496,0.06214189529418945,300.6941574579181,split_10,split_50,D15.5
D15.5,control,1,0.198286771774292,0.036803245544433594,293.17733984692615,split_30,split_10,D15.5
D15.5,control,1,0.19550704956054688,0.06820011138916016,292.778833671823,split_30,split_30,D15.5
D15.5,control,1,0.2637958526611328,0.11433792114257812,293.58154847499475,split_30,split_50,D15.5
D15.5,control,1,0.2543182373046875,0.09259748458862305,292.5997380404057,split_50,split_10,D15.5
D15.5,control,1,0.2821617126464844,0.1338670253753662,292.2502554327518,split_50,split_30,D15.5
D15.5,control,1,0.3219780921936035,0.19707894325256348,293.04144329669384,split_50,split_50,D15.5
D11.5,control,1,0.06681704521179199,0.004239082336425781,201.19104485810465,split_10,split_10,D11.5
D11.5,control,1,0.15989303588867188,0.01990342140197754,200.81372558571488,split_10,split_30,D11.5
D11.5,control,1,0.16975736618041992,0.05031538009643555,200.97290990153803,split_10,split_50,D11.5
D11.5,control,1,0.1371479034423828,0.011939764022827148,212.17902715202888,split_30,split_10,D11.5
D11.5,control,1,0.14728713035583496,0.03304648399353027,211.71736680427748,split_30,split_30,D11.5
D11.5,control,1,0.21257662773132324,0.06960892677307129,211.98196767069538,split_30,split_50,D11.5
D11.5,control,1,0.13909411430358887,0.024503469467163086,211.55184448717876,split_50,split_10,D11.5
D11.5,control,1,0.17853355407714844,0.04958534240722656,211.14013143942086,split_50,split_30,D11.5
D11.5,control,1,0.2110307216644287,0.0932762622833252,211.42533178121005,split_50,split_50,D11.5
D14,control,1,0.08823442459106445,0.006301164627075195,309.1759854578272,split_10,split_10,D14
D14,control,1,0.12844634056091309,0.024119138717651367,308.8007758204782,split_10,split_30,D14
D14,control,1,0.18663358688354492,0.05682706832885742,309.44465812786814,split_10,split_50,D14
D14,control,1,0.15417265892028809,0.02379298210144043,298.8731383451991,split_30,split_10,D14
D14,control,1,0.21705007553100586,0.04900240898132324,298.5670681769144,split_30,split_30,D14
D14,control,1,0.22751760482788086,0.09310078620910645,299.22863093856466,split_30,split_50,D14
D14,control,1,0.22115278244018555,0.05807232856750488,295.74646684849756,split_50,split_10,D14
D14,control,1,0.3351156711578369,0.09388947486877441,295.449841897332,split_50,split_30,D14
D14,control,1,0.28878140449523926,0.1417076587677002,296.1158529437183,split_50,split_50,D14
D4.5,control,1,0.10515046119689941,0.01199197769165039,224.8019451718711,split_10,split_10,D4.5
D4.5,control,1,0.15117287635803223,0.03294658660888672,227.3321830517836,split_10,split_30,D4.5
D4.5,control,1,0.19368743896484375,0.06941795349121094,227.29060587172967,split_10,split_50,D4.5
D4.5,control,1,0.1716625690460205,0.06871151924133301,221.44718130661101,split_30,split_10,D4.5
D4.5,control,1,0.23544526100158691,0.10737776756286621,224.041651631857,split_30,split_30,D4.5
D4.5,control,1,0.27332258224487305,0.1617426872253418,223.9980046854575,split_30,split_50,D4.5
D4.5,control,1,0.23942279815673828,0.18059921264648438,220.8483715640056,split_50,split_10,D4.5
D4.5,control,1,0.3169388771057129,0.23934626579284668,223.47222663299002,split_50,split_30,D4.5
D4.5,control,1,0.35303211212158203,0.31380391120910645,223.42761645745182,split_50,split_50,D4.5
D5,control,1,0.11228728294372559,0.012267589569091797,278.3683294099121,split_10,split_10,D5
D5,control,1,0.177595853805542,0.033673763275146484,281.3756636728975,split_10,split_30,D5
D5,control,1,0.1954948902130127,0.07013821601867676,281.38698993590936,split_10,split_50,D5
D5,control,1,0.1973865032196045,0.07541418075561523,279.44248391339875,split_30,split_10,D5
D5,control,1,0.24368000030517578,0.11353039741516113,282.4889013893732,split_30,split_30,D5
D5,control,1,0.2833402156829834,0.17059993743896484,282.52264351621443,split_30,split_50,D5
D5,control,1,0.24916648864746094,0.19814801216125488,281.96970086079864,split_50,split_10,D5
D5,control,1,0.2826972007751465,0.2542552947998047,285.0896212900003,split_50,split_30,D5
D5,control,1,0.39414262771606445,0.32926082611083984,285.1303583484806,split_50,split_50,D5
D8,control,1,0.10693836212158203,0.02131032943725586,119.42963884975715,split_10,split_10,D8
D8,control,1,0.15279650688171387,0.045775413513183594,120.81868189349284,split_10,split_30,D8
D8,control,1,0.20448827743530273,0.08838582038879395,119.72927541501686,split_10,split_50,D8
D8,control,1,0.2510056495666504,0.1564164161682129,119.95152974095545,split_30,split_10,D8
D8,control,1,0.23182082176208496,0.2073063850402832,121.43618306815709,split_30,split_30,D8
D8,control,1,0.2698044776916504,0.2791452407836914,120.36714020508138,split_30,split_50,D8
D8,control,1,0.27584171295166016,0.4218621253967285,119.74325500536138,split_50,split_10,D8
D8,control,1,0.33163881301879883,0.5065622329711914,121.25989968326083,split_50,split_30,D8
D8,control,1,0.36841678619384766,0.604438066482544,120.19647739880119,split_50,split_50,D8
D7.5,control,1,0.0904073715209961,0.008470773696899414,196.22162551002796,split_10,split_10,D7.5
D7.5,control,1,0.14056158065795898,0.02787017822265625,198.88132304479504,split_10,split_30,D7.5
D7.5,control,1,0.18249130249023438,0.06204581260681152,198.62554354185238,split_10,split_50,D7.5
D7.5,control,1,0.13425564765930176,0.03935074806213379,194.30433360379448,split_30,split_10,D7.5
D7.5,control,1,0.21993112564086914,0.0714867115020752,196.97867177028684,split_30,split_30,D7.5
D7.5,control,1,0.3085298538208008,0.11687564849853516,196.73654395754193,split_30,split_50,D7.5
D7.5,control,1,0.213087797164917,0.09436511993408203,196.05417637376019,split_50,split_10,D7.5
D7.5,control,1,0.33284926414489746,0.1362013816833496,198.77099818358616,split_50,split_30,D7.5
D7.5,control,1,0.28978896141052246,0.1930372714996338,198.5417598184946,split_50,split_50,D7.5
D4,control,1,0.11181235313415527,0.017369985580444336,137.70003880638978,split_10,split_10,D4
D4,control,1,0.16203808784484863,0.04048323631286621,139.75413602456723,split_10,split_30,D4
D4,control,1,0.19604277610778809,0.08115410804748535,139.32232126596475,split_10,split_50,D4
D4,control,1,0.2001206874847412,0.10785675048828125,138.43197809213927,split_30,split_10,D4
D4,control,1,0.32366085052490234,0.15194177627563477,140.5072682101827,split_30,split_30,D4
D4,control,1,0.27667784690856934,0.21064376831054688,140.10294630816202,split_30,split_50,D4
D4,control,1,0.2863302230834961,0.30121469497680664,138.6372951952128,split_50,split_10,D4
D4,control,1,0.3262925148010254,0.3697381019592285,140.7693496440172,split_50,split_30,D4
D4,control,1,0.37787628173828125,0.45394062995910645,140.37288536339275,split_50,split_50,D4
D18,control,1,0.08616304397583008,0.00623774528503418,168.5479692657098,split_10,split_10,D18
D18,control,1,0.1277022361755371,0.024047374725341797,169.01742829977144,split_10,split_30,D18
D18,control,1,0.18570399284362793,0.05678081512451172,169.00149443701412,split_10,split_50,D18
D18,control,1,0.13887572288513184,0.024392127990722656,168.58182618352885,split_30,split_10,D18
D18,control,1,0.1760389804840088,0.05004596710205078,169.05440894760824,split_30,split_30,D18
D18,control,1,0.20955705642700195,0.09403657913208008,169.08804690063323,split_30,split_50,D18
D18,control,1,0.17081880569458008,0.058550119400024414,171.22948321388438,split_50,split_10,D18
D18,control,1,0.19463253021240234,0.09550309181213379,171.6869844839411,split_50,split_30,D18
D18,control,1,0.25910377502441406,0.1427626609802246,171.7225746916074,split_50,split_50,D18
D3.5,control,1,0.08748388290405273,0.014522790908813477,117.28259900188952,split_10,split_10,D3.5
D3.5,control,1,0.13559770584106445,0.03710746765136719,118.83273409151052,split_10,split_30,D3.5
D3.5,control,1,0.176527738571167,0.07532715797424316,117.63820442294771,split_10,split_50,D3.5
D3.5,control,1,0.13938164710998535,0.08876991271972656,117.55796021133993,split_30,split_10,D3.5
D3.5,control,1,0.1839902400970459,0.1291043758392334,119.15903917223216,split_30,split_30,D3.5
D3.5,control,1,0.218400239944458,0.18487882614135742,117.95803568192424,split_30,split_50,D3.5
D3.5,control,1,0.1856539249420166,0.2455434799194336,116.36146270135121,split_50,split_10,D3.5
D3.5,control,1,0.2275404930114746,0.3051872253417969,118.00602557945416,split_50,split_30,D3.5
D3.5,control,1,0.2653615474700928,0.3877594470977783,116.82188214393678,split_50,split_50,D3.5
D1.5,control,1,0.07026052474975586,0.003930330276489258,288.3171475222745,split_10,split_10,D1.5
D1.5,control,1,0.13144278526306152,0.019125938415527344,287.7660976730831,split_10,split_30,D1.5
D1.5,control,1,0.17120361328125,0.04915761947631836,289.2499691905514,split_10,split_50,D1.5
D1.5,control,1,0.11380743980407715,0.009052753448486328,304.6576569047861,split_30,split_10,D1.5
D1.5,control,1,0.20956015586853027,0.029071569442749023,304.22777007015867,split_30,split_30,D1.5
D1.5,control,1,0.22644829750061035,0.06376791000366211,305.9347266874177,split_30,split_50,D1.5
D1.5,control,1,0.15468621253967285,0.018595457077026367,300.298790727348,split_50,split_10,D1.5
D1.5,control,1,0.21203279495239258,0.04260444641113281,299.93120095865356,split_50,split_30,D1.5
D1.5,control,1,0.2414543628692627,0.08422565460205078,301.6583993898541,split_50,split_50,D1.5
D14.5,control,1,0.07570338249206543,0.004891157150268555,241.6064590581471,split_10,split_10,D14.5
D14.5,control,1,0.11797237396240234,0.021346330642700195,240.92901065653655,split_10,split_30,D14.5
D14.5,control,1,0.18047237396240234,0.05238676071166992,241.24555250749557,split_10,split_50,D14.5
D14.5,control,1,0.12434077262878418,0.014959573745727539,256.7034850295198,split_30,split_10,D14.5
D14.5,control,1,0.16463208198547363,0.037070274353027344,256.01160215040613,split_30,split_30,D14.5
D14.5,control,1,0.1990220546722412,0.0766000747680664,256.43649799668043,split_30,split_50,D14.5
D14.5,control,1,0.35327696800231934,0.03303861618041992,243.46839745049812,split_50,split_10,D14.5
D14.5,control,1,0.17846322059631348,0.061656951904296875,242.94259794145256,split_50,split_30,D14.5
D14.5,control,1,0.25120043754577637,0.10700011253356934,243.31833559182775,split_50,split_50,D14.5
D16,control,1,0.07858490943908691,0.005960226058959961,153.0058409827672,split_10,split_10,D16
D16,control,1,0.13568663597106934,0.02335047721862793,153.79710478577942,split_10,split_30,D16
D16,control,1,0.2148728370666504,0.05711960792541504,153.6705587212736,split_10,split_50,D16
D16,control,1,0.21044516563415527,0.022403955459594727,152.5632632711961,split_30,split_10,D16
D16,control,1,0.16909265518188477,0.047271728515625,153.4395972738671,split_30,split_30,D16
D16,control,1,0.2017841339111328,0.09021234512329102,153.3534839314034,split_30,split_50,D16
D16,control,1,0.18005990982055664,0.051529645919799805,152.49165110852437,split_50,split_10,D16
D16,control,1,0.21355462074279785,0.08678603172302246,153.35455617288625,split_50,split_30,D16
D16,control,1,0.24254608154296875,0.13347458839416504,153.28313826366247,split_50,split_50,D16
D10,control,1,0.06975746154785156,0.004394054412841797,133.01740407766943,split_10,split_10,D10
D10,control,1,0.12114930152893066,0.019884109497070312,133.94391945856182,split_10,split_30,D10
D10,control,1,0.16838717460632324,0.05079078674316406,133.09324177753058,split_10,split_50,D10
D10,control,1,0.09050917625427246,0.013384103775024414,133.3167212188847,split_30,split_10,D10
D10,control,1,0.1507115364074707,0.0355377197265625,134.34130425781882,split_30,split_30,D10
D10,control,1,0.19194602966308594,0.0733802318572998,133.5651301434333,split_30,split_50,D10
D10,control,1,0.13626885414123535,0.027370452880859375,134.33897217681016,split_50,split_10,D10
D10,control,1,0.17815256118774414,0.05319857597351074,135.35363085360498,split_50,split_30,D10
D10,control,1,0.2952449321746826,0.09746932983398438,134.59414541407776,split_50,split_50,D10
D9.5,control,1,0.07421374320983887,0.004189729690551758,155.99544431828576,split_10,split_10,D9.5
D9.5,control,1,0.15215468406677246,0.01959538459777832,157.1754152956962,split_10,split_30,D9.5
D9.5,control,1,0.16371512413024902,0.05024456977844238,156.5076690223817,split_10,split_50,D9.5
D9.5,control,1,0.10525918006896973,0.0121307373046875,155.26944404597913,split_30,split_10,D9.5
D9.5,control,1,0.18509411811828613,0.03366971015930176,156.4102790193816,split_30,split_30,D9.5
D9.5,control,1,0.19292211532592773,0.07052063941955566,155.7908053549836,split_30,split_50,D9.5
D9.5,control,1,0.1404581069946289,0.024646997451782227,153.51885819707178,split_50,split_10,D9.5
D9.5,control,1,0.2056574821472168,0.05077052116394043,154.69081201807882,split_50,split_30,D9.5
D9.5,control,1,0.24283599853515625,0.10032057762145996,154.0780792301005,split_50,split_50,D9.5
D7,control,1,0.11105132102966309,0.012465715408325195,347.17017871122,split_10,split_10,D7
D7,control,1,0.1591348648071289,0.03320956230163574,349.4073051403888,split_10,split_30,D7
D7,control,1,0.20247578620910645,0.06821155548095703,349.93694894793765,split_10,split_50,D7
D7,control,1,0.21918058395385742,0.06897640228271484,347.85895457942127,split_30,split_10,D7
D7,control,1,0.22286581993103027,0.09864544868469238,350.17386361478367,split_30,split_30,D7
D7,control,1,0.2962768077850342,0.148406982421875,350.70165766568806,split_30,split_50,D7
D7,control,1,0.27188730239868164,0.16354060173034668,341.3501171352371,split_50,split_10,D7
D7,control,1,0.3359718322753906,0.21476197242736816,343.73695916229997,split_50,split_30,D7
D7,control,1,0.38586997985839844,0.2807598114013672,344.25432727445,split_50,split_50,D7
D6.5,control,1,0.08436727523803711,0.005192279815673828,406.7823086293459,split_10,split_10,D6.5
D6.5,control,1,0.13266277313232422,0.02187204360961914,407.88758834978,split_10,split_30,D6.5
D6.5,control,1,0.18685650825500488,0.05368757247924805,408.5635957012907,split_10,split_50,D6.5
D6.5,control,1,0.12427234649658203,0.018634319305419922,380.61138410131423,split_30,split_10,D6.5
D6.5,control,1,0.27094197273254395,0.043137311935424805,381.72964768691764,split_30,split_30,D6.5
D6.5,control,1,0.2272489070892334,0.08336377143859863,382.37130512323984,split_30,split_50,D6.5
D6.5,control,1,0.20119047164916992,0.0442197322845459,378.8836934046301,split_50,split_10,D6.5
D6.5,control,1,0.23371076583862305,0.0753333568572998,380.1043506563419,split_50,split_30,D6.5
D6.5,control,1,0.3027791976928711,0.12131762504577637,380.7456837018405,split_50,split_50,D6.5
D13,control,1,0.07818388938903809,0.0043256282806396484,330.7975431940611,split_10,split_10,D13
D13,control,1,0.13628029823303223,0.019762516021728516,329.76677682634835,split_10,split_30,D13
D13,control,1,0.19901823997497559,0.05049610137939453,330.64394481315634,split_10,split_50,D13
D13,control,1,0.11225104331970215,0.010701417922973633,330.8784660885616,split_30,split_10,D13
D13,control,1,0.1513683795928955,0.0315096378326416,329.8142752416436,split_30,split_30,D13
D13,control,1,0.18618178367614746,0.06731033325195312,330.6364966855534,split_30,split_50,D13
D13,control,1,0.15011811256408691,0.021387815475463867,336.2368902519306,split_50,split_10,D13
D13,control,1,0.21666431427001953,0.04609322547912598,335.24563329359717,split_50,split_30,D13
D13,control,1,0.24516725540161133,0.08893513679504395,336.0697050887751,split_50,split_50,D13
D11,control,1,0.07696938514709473,0.004694700241088867,125.20590801080856,split_10,split_10,D11
D11,control,1,0.12250208854675293,0.020657062530517578,124.96003471680407,split_10,split_30,D11
D11,control,1,0.16619205474853516,0.05171370506286621,124.1749278496897,split_10,split_50,D11
D11,control,1,0.12603378295898438,0.014463186264038086,127.15822400223745,split_30,split_10,D11
D11,control,1,0.15454578399658203,0.03720831871032715,126.91450193946511,split_30,split_30,D11
D11,control,1,0.20200300216674805,0.07641792297363281,126.20835813473255,split_30,split_50,D11
D11,control,1,0.1267709732055664,0.03120136260986328,127.40293762621683,split_50,split_10,D11
D11,control,1,0.1580815315246582,0.06091499328613281,127.24775402341304,split_50,split_30,D11
D11,control,1,0.22225546836853027,0.10439395904541016,126.54391308865523,split_50,split_50,D11
D12,control,1,0.06546759605407715,0.004301309585571289,187.57980346227646,split_10,split_10,D12
D12,control,1,0.12575173377990723,0.019843578338623047,187.73032956202775,split_10,split_30,D12
D12,control,1,0.16824030876159668,0.050505876541137695,187.46843736590586,split_10,split_50,D12
D12,control,1,0.1045839786529541,0.012171745300292969,184.1245227951382,split_30,split_10,D12
D12,control,1,0.14197015762329102,0.03475594520568848,184.14200516485764,split_30,split_30,D12
D12,control,1,0.17740178108215332,0.07045316696166992,184.0275702513116,split_30,split_50,D12
D12,control,1,0.14515185356140137,0.026273012161254883,192.20584957253357,split_50,split_10,D12
D12,control,1,0.17607975006103516,0.052043914794921875,192.20672530406688,split_50,split_30,D12
D12,control,1,0.2084503173828125,0.09480524063110352,192.13786222315454,split_50,split_50,D12
D6,control,1,0.2082059383392334,0.014685630798339844,448.3895698163553,split_10,split_10,D6
D6,control,1,0.17871642112731934,0.03854775428771973,451.05168233365845,split_10,split_30,D6
D6,control,1,0.2140359878540039,0.07701969146728516,451.6392346448783,split_10,split_50,D6
D6,control,1,0.23146605491638184,0.09442782402038574,445.21860244712104,split_30,split_10,D6
D6,control,1,0.29130053520202637,0.1366887092590332,447.9642013900103,split_30,split_30,D6
D6,control,1,0.2945675849914551,0.1937549114227295,448.5581459648842,split_30,split_50,D6
D6,control,1,0.3940112590789795,0.26429271697998047,445.9577144294941,split_50,split_10,D6
D6,control,1,0.44519710540771484,0.32463502883911133,448.77177694519287,split_50,split_30,D6
D6,control,1,0.4819765090942383,0.40242838859558105,449.3746241970937,split_50,split_50,D6
D16.5,control,1,0.0943145751953125,0.00763392448425293,182.56536766620843,split_10,split_10,D16.5
D16.5,control,1,0.1327972412109375,0.026522159576416016,182.74480056237115,split_10,split_30,D16.5
D16.5,control,1,0.17148685455322266,0.059839487075805664,182.78149352719868,split_10,split_50,D16.5
D16.5,control,1,0.19065570831298828,0.03528761863708496,181.15760995507486,split_30,split_10,D16.5
D16.5,control,1,0.19419455528259277,0.0659186840057373,181.3911092261083,split_30,split_30,D16.5
