testgroup,reference,relative_support,time_pca,time_edist_test,distance,group_by_split,group_by_split_reference,test_group
Trametinib_24,control,1,0.02207183837890625,0.0011997222900390625,125.20869916849932,split_10,split_10,Trametinib_24
Trametinib_24,control,1,0.04434370994567871,0.0015671253204345703,118.94187526015753,split_10,split_30,Trametinib_24
Trametinib_24,control,1,0.06882476806640625,0.0022492408752441406,118.33458791282789,split_10,split_50,Trametinib_24
Trametinib_24,control,1,0.038262367248535156,0.0014011859893798828,107.78889732609508,split_30,split_10,Trametinib_24
Trametinib_24,control,1,0.05988311767578125,0.0018820762634277344,102.98751373210115,split_30,split_30,Trametinib_24
Trametinib_24,control,1,0.07878804206848145,0.0026769638061523438,104.32775981546519,split_30,split_50,Trametinib_24
Trametinib_24,control,1,0.04718971252441406,0.0016379356384277344,112.08694711233272,split_50,split_10,Trametinib_24
Trametinib_24,control,1,0.0702521800994873,0.002277374267578125,107.22590128879472,split_50,split_30,Trametinib_24
Trametinib_24,control,1,0.08798432350158691,0.0032355785369873047,109.16637189526301,split_50,split_50,Trametinib_24
Trametinib_6,control,1,0.021152973175048828,0.0012428760528564453,116.16427314435106,split_10,split_10,Trametinib_6
Trametinib_6,control,1,0.04283761978149414,0.0015802383422851562,102.78327414658236,split_10,split_30,Trametinib_6
Trametinib_6,control,1,0.06569242477416992,0.002340555191040039,102.40186763811568,split_10,split_50,Trametinib_6
Trametinib_6,control,1,0.03372645378112793,0.0013060569763183594,116.50514811281829,split_30,split_10,Trametinib_6
Trametinib_6,control,1,0.053150177001953125,0.0017633438110351562,105.40904132135364,split_30,split_30,Trametinib_6
Trametinib_6,control,1,0.07004427909851074,0.0025663375854492188,106.00385693860989,split_30,split_50,Trametinib_6
Trametinib_6,control,1,0.03641343116760254,0.0014324188232421875,111.66152299337892,split_50,split_10,Trametinib_6
Trametinib_6,control,1,0.05774641036987305,0.001973390579223633,101.78361678295113,split_50,split_30,Trametinib_6
Trametinib_6,control,1,0.0738379955291748,0.002812623977661133,102.34947880901831,split_50,split_50,Trametinib_6
