testgroup,reference,relative_support,time_pca,time_edist_test,distance,test_group,group_by_split,len_subset
1.0,0.0,1,2.0132200717926025,0.30492520332336426,0.27987404420056805,1,split_50,4797
1.0,0.0,1,2.0063536167144775,0.3010988235473633,0.21641858661541846,1,split_10,4797
1.0,0.0,1,1.9798951148986816,0.29291653633117676,0.164767014287321,1,split_30,4797
1.0,0.0,1,0.46663355827331543,0.0034284591674804688,1.4408998230630914,2,split_50,401
1.0,0.0,1,0.45014500617980957,0.0034341812133789062,8.244157042065353,2,split_10,401
1.0,0.0,1,0.49147534370422363,0.0035021305084228516,1.7359000064860481,2,split_30,401
