testgroup,reference,relative_support,time_pca,time_edist_test,distance,test_group,group_by_split,len_subset
1.0,0.0,1,0.3469243049621582,0.002302885055541992,4.277322724099633,withdraw_15d_Cocaine,split_50,213
1.0,0.0,1,0.28256869316101074,0.004871845245361328,17.678277838160625,withdraw_15d_Cocaine,split_10,213
1.0,0.0,1,0.35053038597106934,0.004439353942871094,3.618090322449575,withdraw_15d_Cocaine,split_30,213
1.0,0.0,1,0.3349933624267578,0.004427433013916016,1.9685684573715179,withdraw_48h_Cocaine,split_50,270
1.0,0.0,1,0.29497790336608887,0.0058748722076416016,3.971451336737161,withdraw_48h_Cocaine,split_10,270
1.0,0.0,1,0.43227148056030273,0.005503654479980469,1.966199629000755,withdraw_48h_Cocaine,split_30,270
