testgroup,reference,relative_support,time_pca,time_edist_test,distance,test_group,group_by_split,len_subset
1.0,0.0,1.0,4.185075759887695,0.1169743537902832,0.1842009598311165,1,split_50,2882
1.0,0.0,1.0,3.186347246170044,0.047080039978027344,3.1458214453818414,1,split_10,2882
1.0,0.0,1.0,3.8515396118164062,0.07659316062927246,0.30505003504404726,1,split_30,2882
1.0,0.0,1.0,3.3362934589385986,0.024413585662841797,2.1876270277405183,2,split_50,348
1.0,0.0,1.0,1.174957275390625,0.004518032073974609,31.408063638849512,2,split_10,348
1.0,0.0,1.0,3.0261001586914062,0.020823240280151367,3.115518835377827,2,split_30,348
