testgroup,reference,relative_support,time_pca,time_edist_test,distance,test_group,group_by_split,len_subset
1.0,0.0,0.9257142857142857,0.27705907821655273,0.002406597137451172,4.139387989310876,Trametinib_24,split_50,337
1.0,0.0,1.0,0.018683910369873047,0.0011136531829833984,47.61248516836804,Trametinib_24,split_10,337
1.0,0.0,1.0,0.2449350357055664,0.004622459411621094,11.140595196888512,Trametinib_24,split_30,337
1.0,0.0,0.8083333333333333,0.31151604652404785,0.005105495452880859,6.462181863517031,Trametinib_6,split_50,217
1.0,0.0,1.0,0.05413103103637695,0.0032906532287597656,18.105427367944117,Trametinib_6,split_10,217
1.0,0.0,1.0,0.11375975608825684,0.003978252410888672,6.134503635609576,Trametinib_6,split_30,217
