testgroup,reference,relative_support,time_pca,time_edist_test,distance,test_group,group_by_split,len_subset
1.0,0.0,1,0.4418601989746094,0.002409219741821289,5.132679956763752,BRD3379_24,split_50,296
1.0,0.0,1,0.14317989349365234,0.002279520034790039,9.051752513986116,BRD3379_24,split_10,296
1.0,0.0,1,0.10299420356750488,0.0021986961364746094,4.80037949590286,BRD3379_24,split_30,296
1.0,0.0,1,0.0895700454711914,0.001524209976196289,5.460140595119469,BRD3379_6,split_50,201
1.0,0.0,1,0.0719003677368164,0.0016231536865234375,8.421320110921101,BRD3379_6,split_10,201
1.0,0.0,1,0.07092761993408203,0.0014770030975341797,6.020595576614596,BRD3379_6,split_30,201
