REST,control,None,0.5468286320408111,-0.02882707416246512,0.9990627928772259
nan,control,None,0.5679284809623356,0.09301625943131323,0.9999390281080421
NFE2,control,None,0.8624450804636805,0.8936680466135538,0.9990521327014218
KLF1,control,None,0.6272178203958706,0.12914379405609622,0.9990186457311089
MAX,control,None,0.830298551406501,0.7387911635713629,1.0
RPL9,control,None,0.4494051400007686,-0.28858106237190945,0.9990448901623686
ATF3,control,None,0.812298167700316,0.6274790970853229,1.0
GABPA,control,None,0.2660473290500232,-0.7778324293967435,0.9990680335507922
NFYB,control,None,0.4178964994218519,-0.3397628126931778,0.9990867579908675
POLR1D,control,None,0.7345524167554216,0.438583946465652,0.9990338164251208
CDC5L,control,None,0.012348445495033597,-2.5822250266502196,0.9990393852065321
GATA1,control,None,0.8638011718503671,0.9411693764114557,0.99909338168631
BRF2,control,None,0.4972611409199049,-0.1274188720077038,1.0
ELF1,control,None,0.7199735692651725,0.4508155768415415,1.0
ZNF407,control,None,0.7572257147001655,0.5493572404802931,0.9990800367985281
CEBPZ,control,None,0.49650824745391176,-0.13133225018192707,1.0
ATF1,control,None,0.9296401663315312,1.3177887298678932,1.0
ZNF280A,control,None,0.41513963997831976,-0.32710051575298005,0.9991326973113617
SETDB1,control,None,0.9741337565859091,1.737575780432749,0.9991031390134529
THAP1,control,None,0.5829904772044316,-0.003830939839218367,1.0
TBP,control,None,0.9746784205688743,1.7658646070080137,1.0
TRIM28,control,None,0.3142603167345825,-0.6308351202444055,0.9990714948932219
FOSL1,control,None,0.5544772177659087,0.015050164398997269,0.9991079393398751
ARID3A,control,None,0.8348852372018571,0.708627348784338,1.0
CEBPB,control,None,0.5519509697467109,-0.007590045262470736,1.0
CTCF,control,None,0.958835535797803,1.3948957906865138,1.0
TFDP1,control,None,0.9708063562812332,1.6180619971347767,1.0
CAD,control,None,0.3050789689413169,-0.811937701387947,1.0
CUX1,control,None,0.6136534438369566,0.15705180119650022,0.9990900818926297
YY1,control,None,0.8675441341463679,0.9341661975738922,0.9990680335507922
ZBTB11,control,None,0.4396635768689561,-0.2932802400738056,1.0
MYC,control,None,0.013466840671087867,-2.7817818401679695,0.9989888776541962
ARID2,control,None,0.8950274880522591,1.0799077214837431,1.0
NRF1,control,None,0.588597727283669,0.08588505108452824,1.0
ZZZ3,control,None,0.7022436947982302,0.3818295202673942,0.9990714948932219
BCLAF1,control,None,0.3515787877735077,-0.5332824718511735,1.0
PBX2,control,None,0.4606352362977498,-0.22447840870505914,1.0
HINFP,control,None,0.10822310847699926,-1.5266336017046012,1.0
HSPA5,control,None,0.07894692990971297,-1.6720996764136626,1.0
KLF16,control,None,0.6090690653101435,0.10491065187212996,0.9990356798457087
GTF2B,control,None,0.8858813886908004,0.8725858889252297,1.0
