test_group,group_by,k,p,z,s,N
BRD3379_24,split_50,100,0.7714999809889932,0.5705426881360456,1.0,274
BRD3379_24,split_10,100,0.9999999999999634,1.356655896859051,1.0,274
BRD3379_24,split_30,100,0.8491328195564705,0.8287504353574309,1.0,274
control,split_50,100,0.9063882574231703,1.1830239680859682,0.9978118161925602,457
control,split_10,100,0.8878204259446284,0.7692360090641701,0.9978118161925602,457
control,split_30,100,0.8634168481816273,0.9234370626247812,0.9978118161925602,457
BRD3379_6,split_50,100,0.9255135758236883,1.2381052123574876,1.0,206
BRD3379_6,split_10,100,0.9999999999999796,1.180102016682899,1.0,206
BRD3379_6,split_30,100,0.3754912430588744,-0.5359779551905652,1.0,206
