,test_group,split_1,split_2,augur,wilcoxon,deseq2_100,edgeR_100,deseq2_200,edgeR_200,scXMatch,memento,effect_size,balanced_edistance,unbalanced_edistance,a1,E,var,Unnamed: 0.1,deseq2_500,edgeR_500
schiebinger,D1.5,10,10,0.9466326530612246,671.0,240.0,340.0,,,1.0,4940,0.9676713947990544,279.936773682092,288.3171475222745,,,,0.0,,
schiebinger,D1.5,10,30,0.9371428571428572,792.0,329.0,435.0,,,1.0,5325,0.9563111694077288,287.33765704753233,287.7660976730831,,,,1.0,,
schiebinger,D1.5,10,50,0.9476077097505669,820.0,362.0,439.0,,,1.0,5411,0.929814424580246,292.1075296287706,289.2499691905514,,,,2.0,,
schiebinger,D1.5,30,10,0.9548185941043082,747.0,351.0,444.0,,,1.0,6904,0.9359105495387084,293.3093234035656,304.6576569047861,,,,3.0,,
schiebinger,D1.5,30,30,0.9519501133786848,890.0,458.0,574.0,,,1.0,6521,0.9541228560096484,295.3184061313229,304.22777007015867,,,,4.0,,
schiebinger,D1.5,30,50,0.9536054421768708,920.0,498.0,604.0,,,1.0,6572,0.9532685128583676,312.8662924785203,305.9347266874177,,,,5.0,,
schiebinger,D1.5,50,10,0.951530612244898,747.0,424.0,477.0,,,1.0,7141,0.9542013888888888,285.9828869964436,300.298790727348,,,,6.0,,
schiebinger,D1.5,50,30,0.9518820861678003,894.0,510.0,614.0,,,1.0,7108,0.9592994718551824,298.3850436799237,299.9312009586536,,,,7.0,,
schiebinger,D1.5,50,50,0.9495691609977324,976.0,537.0,647.0,,,1.0,7021,0.9622337593184238,301.24212965771466,301.6583993898541,,,,8.0,,
schiebinger,D2,10,10,0.8408390022675737,563.0,272.0,457.0,,,1.0,4594,0.9465379262352124,69.97596250488398,68.17319776143874,,,,9.0,,
schiebinger,D2,10,30,0.8442290249433106,636.0,434.0,602.0,,,1.0,5459,0.966978080836246,68.49796281947326,68.72346469176927,,,,10.0,,
schiebinger,D2,10,50,0.8884920634920636,657.0,521.0,625.0,,,1.0,5610,0.9684846625357674,70.96152071192721,67.76994231023836,,,,11.0,,
schiebinger,D2,30,10,0.8571655328798187,644.0,360.0,557.0,,,1.0,4795,0.95620559069259,65.06909303418955,67.75771140059987,,,,12.0,,
schiebinger,D2,30,30,0.8589909297052154,763.0,492.0,694.0,,,1.0,5864,0.9812589409384448,64.65512013883605,68.40803604867742,,,,13.0,,
schiebinger,D2,30,50,0.8398185941043085,785.0,539.0,720.0,,,1.0,6093,0.9752573909386116,68.44556311300148,67.4720091976124,,,,14.0,,
schiebinger,D2,50,10,0.8809070294784581,666.0,387.0,558.0,,,1.0,4835,0.940249146917216,62.11680512957109,66.23497644995982,,,,15.0,,
schiebinger,D2,50,30,0.8634580498866212,833.0,536.0,719.0,,,1.0,5942,0.9767177830089436,66.61020200653661,66.94879189566072,,,,16.0,,
schiebinger,D2,50,50,0.8566666666666667,831.0,573.0,771.0,,,1.0,6216,0.9702912585690968,65.55095741189608,66.04394660607555,,,,17.0,,
schiebinger,D2.5,10,10,0.8365192743764173,561.0,315.0,475.0,,,1.0,4161,0.9293915807894968,62.92354944437496,62.89870817308763,,,,18.0,,
schiebinger,D2.5,10,30,0.8711791383219957,631.0,402.0,556.0,,,1.0,4910,0.9478134085634669,63.61312574573866,63.98083968295245,,,,19.0,,
schiebinger,D2.5,10,50,0.8525396825396824,657.0,450.0,593.0,,,1.0,5047,0.9562131440226904,61.60106410625326,63.146166540794354,,,,20.0,,
schiebinger,D2.5,30,10,0.8873242630385488,661.0,407.0,557.0,,,1.0,4771,0.9416821130676551,61.31283791288861,63.63501637856707,,,,21.0,,
schiebinger,D2.5,30,30,0.8668027210884353,772.0,522.0,702.0,,,1.0,5548,0.9605117753227024,65.2660354732446,64.78394080317021,,,,22.0,,
schiebinger,D2.5,30,50,0.8817346938775509,792.0,565.0,761.0,,,1.0,5716,0.9741137072250664,63.81325366703055,63.94279303151366,,,,23.0,,
schiebinger,D2.5,50,10,0.877528344671202,693.0,435.0,608.0,,,1.0,4929,0.920523223279239,64.5582283995524,64.07476984672955,,,,24.0,,
schiebinger,D2.5,50,30,0.8778684807256235,810.0,574.0,758.0,,,1.0,5707,0.9564161624538984,65.40804670479126,65.29254702431477,,,,25.0,,
schiebinger,D2.5,50,50,0.8974149659863946,848.0,609.0,789.0,,,1.0,5869,0.9626419776482976,64.17252270691091,64.46608405874079,,,,26.0,,
schiebinger,D3,10,10,0.8885600907029478,569.0,405.0,602.0,,,1.0,3972,0.9827709611451942,86.06894893183673,86.06674461557341,,,,27.0,,
schiebinger,D3,10,30,0.9053741496598638,668.0,512.0,689.0,,,1.0,4961,0.9829676646475186,89.21495624667789,87.89227612312239,,,,28.0,,
schiebinger,D3,10,50,0.9090589569160998,696.0,563.0,727.0,,,1.0,5187,0.9792987630048332,85.71837841645315,87.26450505476396,,,,29.0,,
schiebinger,D3,30,10,0.8748979591836735,664.0,483.0,675.0,,,1.0,4364,0.980323608316566,86.5494909149315,86.36965569753667,,,,30.0,,
schiebinger,D3,30,30,0.8765873015873017,771.0,626.0,841.0,,,1.0,5585,0.9817832081033456,87.45021248354533,88.246611079363,,,,31.0,,
schiebinger,D3,30,50,0.9092290249433108,832.0,670.0,874.0,,,1.0,5887,0.9834362940154238,87.7282941904459,87.65749935374197,,,,32.0,,
schiebinger,D3,50,10,0.9166326530612244,670.0,550.0,691.0,,,1.0,4462,0.9754313725490196,91.72028275853236,87.47099313569704,,,,33.0,,
schiebinger,D3,50,30,0.9001700680272109,807.0,669.0,851.0,,,1.0,5688,0.9821164062258524,89.91759293047512,89.38541410178932,,,,34.0,,
schiebinger,D3,50,50,0.908061224489796,872.0,712.0,902.0,,,1.0,5999,0.9867769216312724,89.65004611748184,88.82050740369935,,,,35.0,,
schiebinger,D3.5,10,10,0.8911337868480728,711.0,398.0,607.0,,,1.0,4328,0.983939895230218,120.68902646206976,117.28259900188952,,,,36.0,,
schiebinger,D3.5,10,30,0.9271201814058958,762.0,484.0,670.0,,,1.0,4751,0.99144456147241,116.50128902325407,118.83273409151052,,,,37.0,,
schiebinger,D3.5,10,50,0.9425283446712018,788.0,518.0,702.0,,,1.0,4777,0.9822748449461836,119.03023062617105,117.63820442294772,,,,38.0,,
schiebinger,D3.5,30,10,0.8957596371882084,812.0,484.0,671.0,,,1.0,4529,0.9839747909105716,118.3290092031766,117.55796021133992,,,,39.0,,
schiebinger,D3.5,30,30,0.9213038548752834,912.0,602.0,829.0,,,1.0,4927,0.9934060351504252,119.29532582453592,119.15903917223216,,,,40.0,,
schiebinger,D3.5,30,50,0.9344331065759636,925.0,651.0,859.0,,,1.0,4992,0.985701410852404,117.9941412465606,117.95803568192424,,,,41.0,,
schiebinger,D3.5,50,10,0.898140589569161,827.0,528.0,675.0,,,1.0,4622,0.9848317982618772,118.64206974777406,116.3614627013512,,,,42.0,,
schiebinger,D3.5,50,30,0.9177664399092972,938.0,634.0,853.0,,,1.0,5013,0.994264664228562,117.84032011065824,118.00602557945416,,,,43.0,,
schiebinger,D3.5,50,50,0.9245351473922904,1005.0,690.0,923.0,,,1.0,5077,0.989841142161308,115.76480675938186,116.82188214393678,,,,44.0,,
schiebinger,D4,10,10,0.9223469387755102,699.0,490.0,698.0,,,1.0,4689,1.0,139.59059709758975,137.70003880638978,,,,45.0,,
schiebinger,D4,10,30,0.9500226757369616,790.0,598.0,819.0,,,1.0,5836,0.9980119946581542,139.05054113749054,139.75413602456723,,,,46.0,,
schiebinger,D4,10,50,0.945997732426304,833.0,645.0,871.0,,,1.0,6069,1.0,139.98417900106307,139.32232126596475,,,,47.0,,
schiebinger,D4,30,10,0.9511451247165532,764.0,565.0,764.0,,,1.0,5100,1.0,141.0023731519267,138.43197809213927,,,,48.0,,
schiebinger,D4,30,30,0.9496938775510204,894.0,703.0,924.0,,,1.0,6061,0.996173950530797,140.6407853687822,140.5072682101827,,,,49.0,,
schiebinger,D4,30,50,0.9525510204081634,928.0,746.0,981.0,,,1.0,6359,0.9990902197721148,140.01288863883593,140.10294630816202,,,,50.0,,
schiebinger,D4,50,10,0.9687301587301588,776.0,618.0,769.0,,,1.0,5161,0.993996254681648,139.52421228677355,138.6372951952128,,,,51.0,,
schiebinger,D4,50,30,0.9563832199546486,964.0,748.0,942.0,,,1.0,6138,0.9988770606482124,140.44609458303927,140.7693496440172,,,,52.0,,
schiebinger,D4,50,50,0.9687074829931972,980.0,786.0,996.0,,,1.0,6425,0.9984858383889148,140.43716120637544,140.37288536339275,,,,53.0,,
schiebinger,D4.5,10,10,0.9810090702947848,711.0,518.0,698.0,,,1.0,4563,1.0,215.42219365372745,224.8019451718711,,,,54.0,,
schiebinger,D4.5,10,30,0.9635714285714284,800.0,646.0,822.0,,,1.0,5759,1.0,226.76474885772467,227.3321830517836,,,,55.0,,
schiebinger,D4.5,10,50,0.9778798185941044,836.0,693.0,886.0,,,1.0,6089,1.0,229.88237135919968,227.29060587172967,,,,56.0,,
schiebinger,D4.5,30,10,0.983310657596372,802.0,616.0,784.0,,,1.0,4757,1.0,222.201051919296,221.447181306611,,,,57.0,,
schiebinger,D4.5,30,30,0.9784580498866212,925.0,744.0,946.0,,,1.0,5913,0.9986379072050832,220.80775857787955,224.041651631857,,,,58.0,,
schiebinger,D4.5,30,50,0.9818707482993196,948.0,784.0,1000.0,,,1.0,6311,1.0,225.8923089832048,223.9980046854575,,,,59.0,,
schiebinger,D4.5,50,10,0.987607709750567,810.0,686.0,792.0,,,1.0,4786,1.0,218.8183230924988,220.8483715640056,,,,60.0,,
schiebinger,D4.5,50,30,0.97921768707483,922.0,770.0,959.0,,,1.0,5989,0.9988229933840655,225.49425751739528,223.47222663299,,,,61.0,,
schiebinger,D4.5,50,50,0.9814965986394556,975.0,816.0,1043.0,,,1.0,6303,1.0,222.85196057116408,223.42761645745185,,,,62.0,,
schiebinger,D5,10,10,0.9876190476190476,744.0,547.0,743.0,,,1.0,4846,1.0,281.24827431277527,278.3683294099121,,,,63.0,,
schiebinger,D5,10,30,0.9894444444444443,858.0,669.0,877.0,,,1.0,6034,0.997672197607415,282.1150638078111,281.3756636728975,,,,64.0,,
schiebinger,D5,10,50,0.9935487528344672,876.0,718.0,940.0,,,1.0,6281,1.0,283.4483387176954,281.38698993590936,,,,65.0,,
schiebinger,D5,30,10,0.988061224489796,812.0,646.0,810.0,,,1.0,5014,1.0,276.58097844805195,279.44248391339875,,,,66.0,,
schiebinger,D5,30,30,0.9883673469387756,948.0,762.0,973.0,,,1.0,6108,0.998639194443024,283.69273817598724,282.4889013893732,,,,67.0,,
schiebinger,D5,30,50,0.992687074829932,966.0,798.0,1061.0,,,1.0,6453,1.0,285.37214764784983,282.52264351621443,,,,68.0,,
schiebinger,D5,50,10,0.992721088435374,830.0,729.0,816.0,,,1.0,5053,1.0,283.9310986181523,281.96970086079864,,,,69.0,,
schiebinger,D5,50,30,0.98765306122449,959.0,793.0,993.0,,,1.0,6148,0.9988236132094216,283.2709407929267,285.0896212900003,,,,70.0,,
schiebinger,D5,50,50,0.9920748299319728,1002.0,831.0,1071.0,,,1.0,6438,1.0,286.44419792143555,285.1303583484806,,,,71.0,,
schiebinger,D5.5,10,10,0.976984126984127,722.0,521.0,751.0,,,1.0,4950,1.0,192.0990934275694,196.6758222659323,,,,72.0,,
schiebinger,D5.5,10,30,0.9873015873015872,841.0,631.0,865.0,,,1.0,5781,0.9975281391712828,199.65479220778525,199.5024014340513,,,,73.0,,
schiebinger,D5.5,10,50,0.9893537414965988,865.0,678.0,899.0,,,1.0,6035,1.0,199.55558216338517,199.1569784530733,,,,74.0,,
schiebinger,D5.5,30,10,0.9829931972789115,828.0,600.0,837.0,,,1.0,5246,0.9934502049407332,184.22629226404936,192.6677080563721,,,,75.0,,
schiebinger,D5.5,30,30,0.9810884353741496,933.0,742.0,974.0,,,1.0,6190,0.9986032224022154,197.1248732847185,195.47805367029275,,,,76.0,,
schiebinger,D5.5,30,50,0.9854081632653062,983.0,798.0,1019.0,,,1.0,6393,0.9979385591893116,194.80817629315857,195.1130880943527,,,,77.0,,
schiebinger,D5.5,50,10,0.9829591836734696,826.0,658.0,850.0,,,1.0,5324,0.9938389664710248,204.8240472057093,192.06908108466365,,,,78.0,,
schiebinger,D5.5,50,30,0.9635827664399096,960.0,789.0,1010.0,,,1.0,6240,0.9987983099444148,195.43034686082265,194.90825330739173,,,,79.0,,
schiebinger,D5.5,50,50,0.9818934240362812,1004.0,829.0,1088.0,,,1.0,6461,0.9983281960359074,193.6667057139705,194.5398112239388,,,,80.0,,
schiebinger,D6,10,10,0.988514739229025,836.0,576.0,780.0,,,1.0,5258,1.0,477.15694573812414,448.3895698163553,,,,81.0,,
schiebinger,D6,10,30,0.9888321995464854,953.0,719.0,949.0,,,1.0,6324,0.9978604074935964,450.6683061010872,451.0516823336585,,,,82.0,,
schiebinger,D6,10,50,0.9956462585034016,998.0,761.0,999.0,,,1.0,6544,1.0,451.6384211897988,451.6392346448783,,,,83.0,,
schiebinger,D6,30,10,0.9983786848072562,902.0,682.0,858.0,,,1.0,5408,1.0,421.5242372262519,445.218602447121,,,,84.0,,
schiebinger,D6,30,30,0.9910657596371882,1031.0,818.0,1018.0,,,1.0,6396,0.9987070933223232,444.59390724418887,447.9642013900103,,,,85.0,,
schiebinger,D6,30,50,0.984716553287982,1082.0,872.0,1111.0,,,1.0,6731,1.0,443.06321615034005,448.5581459648842,,,,86.0,,
schiebinger,D6,50,10,0.9981972789115646,904.0,760.0,881.0,,,1.0,5425,1.0,463.1162346556658,445.9577144294941,,,,87.0,,
schiebinger,D6,50,30,0.9974036281179138,1040.0,839.0,1062.0,,,1.0,6466,0.9988641547430666,433.9866846128915,448.77177694519287,,,,88.0,,
schiebinger,D6,50,50,0.9944104308390024,1106.0,893.0,1115.0,,,1.0,6738,1.0,453.3600671188547,449.3746241970937,,,,89.0,,
schiebinger,D6.5,10,10,0.9760090702947848,729.0,507.0,718.0,,,1.0,4177,1.0,404.275790290358,406.7823086293459,,,,90.0,,
schiebinger,D6.5,10,30,0.9876984126984129,804.0,626.0,843.0,,,1.0,4807,0.9956916245795118,412.9072222015781,407.88758834978,,,,91.0,,
schiebinger,D6.5,10,50,0.9908049886621316,883.0,655.0,858.0,,,1.0,5011,1.0,414.0894836599242,408.5635957012907,,,,92.0,,
schiebinger,D6.5,30,10,0.99156462585034,775.0,618.0,765.0,,,1.0,5175,1.0,385.3887011845592,380.61138410131423,,,,93.0,,
schiebinger,D6.5,30,30,0.9830385487528344,911.0,739.0,941.0,,,1.0,5709,0.9980531522434946,381.8460260517916,381.7296476869176,,,,94.0,,
schiebinger,D6.5,30,50,0.9741723356009072,1004.0,784.0,992.0,,,1.0,5931,1.0,385.4017847889139,382.37130512323984,,,,95.0,,
schiebinger,D6.5,50,10,0.993639455782313,817.0,657.0,769.0,,,1.0,5268,1.0,370.69489025987366,378.8836934046301,,,,96.0,,
schiebinger,D6.5,50,30,0.9800226757369616,955.0,763.0,955.0,,,1.0,6125,0.9984751314614684,382.6210815136085,380.1043506563419,,,,97.0,,
schiebinger,D6.5,50,50,0.980374149659864,1005.0,822.0,1041.0,,,1.0,6162,1.0,379.3502606129024,380.7456837018405,,,,98.0,,
schiebinger,D7,10,10,0.9842517006802722,760.0,546.0,747.0,,,1.0,4826,1.0,369.9727923732647,347.17017871122,,,,99.0,,
schiebinger,D7,10,30,0.9851587301587302,872.0,677.0,890.0,,,1.0,5465,0.99755732102412,349.6312536805977,349.4073051403888,,,,100.0,,
schiebinger,D7,10,50,0.981530612244898,934.0,716.0,935.0,,,1.0,5761,1.0,345.95760184602125,349.93694894793765,,,,101.0,,
schiebinger,D7,30,10,0.9957709750566894,820.0,655.0,806.0,,,1.0,5214,1.0,358.50828689375754,347.85895457942127,,,,102.0,,
schiebinger,D7,30,30,0.9941496598639455,977.0,786.0,982.0,,,1.0,6125,0.998595140415374,353.7821234676775,350.17386361478367,,,,103.0,,
schiebinger,D7,30,50,0.986315192743764,1041.0,827.0,1069.0,,,1.0,6199,1.0,348.8966889442964,350.70165766568806,,,,104.0,,
schiebinger,D7,50,10,0.9968480725623584,818.0,740.0,810.0,,,1.0,5238,1.0,349.148394817385,341.3501171352371,,,,105.0,,
schiebinger,D7,50,30,0.9951360544217688,994.0,810.0,997.0,,,1.0,6299,0.9988006838239492,341.9293051827545,343.7369591623,,,,106.0,,
schiebinger,D7,50,50,0.9960430839002268,1065.0,878.0,1076.0,,,1.0,6492,1.0,340.8035248328218,344.25432727445,,,,107.0,,
schiebinger,D7.5,10,10,0.9763832199546484,728.0,519.0,706.0,,,1.0,4570,0.9905792420327304,199.70581380701785,196.221625510028,,,,108.0,,
schiebinger,D7.5,10,30,0.9727664399092972,847.0,632.0,824.0,,,1.0,5513,0.9915070878539364,198.6778909762265,198.88132304479504,,,,109.0,,
schiebinger,D7.5,10,50,0.975,852.0,661.0,855.0,,,1.0,5684,0.9950611321627,195.81420768274808,198.6255435418524,,,,110.0,,
schiebinger,D7.5,30,10,0.989512471655329,809.0,610.0,804.0,,,1.0,4829,1.0,201.00445307763027,194.30433360379448,,,,111.0,,
schiebinger,D7.5,30,30,0.986904761904762,928.0,758.0,986.0,,,1.0,5921,0.9984455185213372,197.16700480755523,196.97867177028684,,,,112.0,,
schiebinger,D7.5,30,50,0.9785374149659865,980.0,799.0,1025.0,,,1.0,6203,1.0,196.41470028572377,196.73654395754195,,,,113.0,,
schiebinger,D7.5,50,10,0.9882879818594104,819.0,653.0,835.0,,,1.0,4908,1.0,192.2830976563718,196.05417637376016,,,,114.0,,
schiebinger,D7.5,50,30,0.9900340136054422,974.0,793.0,1020.0,,,1.0,6004,0.9987020465847802,198.17564676070972,198.77099818358616,,,,115.0,,
schiebinger,D7.5,50,50,0.9882426303854877,1020.0,833.0,1077.0,,,1.0,6253,1.0,199.41350592616425,198.5417598184946,,,,116.0,,
schiebinger,D8,10,10,0.943764172335601,751.0,504.0,747.0,,,1.0,4860,0.992562893081761,119.94951576539871,119.42963884975715,,,,117.0,,
schiebinger,D8,10,30,0.9586848072562358,838.0,637.0,884.0,,,1.0,5414,0.9944742662685898,120.58630089339404,120.81868189349284,,,,118.0,,
schiebinger,D8,10,50,0.9650226757369614,889.0,685.0,924.0,,,1.0,5489,0.9970492495026824,118.26111398694682,119.72927541501686,,,,119.0,,
schiebinger,D8,30,10,0.972777777777778,814.0,581.0,810.0,,,1.0,5157,0.987658509836178,118.85962873946522,119.95152974095544,,,,120.0,,
schiebinger,D8,30,30,0.9569614512471656,961.0,720.0,978.0,,,1.0,5673,0.996379773638132,122.93879704268124,121.43618306815708,,,,121.0,,
schiebinger,D8,30,50,0.9673696145124716,1001.0,779.0,1018.0,,,1.0,5772,0.9949553878507528,119.63162199488065,120.36714020508138,,,,122.0,,
schiebinger,D8,50,10,0.9840589569160998,826.0,631.0,842.0,,,1.0,5151,0.988168872843963,115.90448780074144,119.74325500536138,,,,123.0,,
schiebinger,D8,50,30,0.9709410430839004,1010.0,766.0,1005.0,,,1.0,5671,0.9924480612602916,120.921163925294,121.25989968326084,,,,124.0,,
schiebinger,D8,50,50,0.9629138321995466,1030.0,817.0,1060.0,,,1.0,5773,0.9942968746996382,119.75169770883625,120.1964773988012,,,,125.0,,
schiebinger,D8.5,10,10,0.984875283446712,738.0,504.0,721.0,,,1.0,4666,1.0,204.78778780279796,204.32258001148992,,,,126.0,,
schiebinger,D8.5,10,30,0.9875396825396828,831.0,604.0,809.0,,,1.0,5368,0.9962550843053988,208.5584991761372,206.21605527472667,,,,127.0,,
schiebinger,D8.5,10,50,0.989331065759637,891.0,652.0,878.0,,,1.0,5471,1.0,203.7837060726621,205.77322290686251,,,,128.0,,
schiebinger,D8.5,30,10,0.9916439909297052,800.0,640.0,860.0,,,1.0,5083,1.0,205.46756464371143,196.6789088550917,,,,129.0,,
schiebinger,D8.5,30,30,0.9856009070294784,934.0,768.0,996.0,,,1.0,5937,0.9981563036310364,198.68691593336695,198.6191241192811,,,,130.0,,
schiebinger,D8.5,30,50,0.9826077097505668,987.0,798.0,1032.0,,,1.0,6113,1.0,196.95749921900187,198.1785100053617,,,,131.0,,
schiebinger,D8.5,50,10,0.9940589569160996,858.0,677.0,868.0,,,1.0,5171,1.0,195.41038914807743,196.18349047964608,,,,132.0,,
schiebinger,D8.5,50,30,0.9931065759637188,975.0,808.0,1029.0,,,1.0,6044,0.9985430581315284,196.40867497482287,198.1519974775216,,,,133.0,,
schiebinger,D8.5,50,50,0.99343537414966,1029.0,847.0,1075.0,,,1.0,6225,1.0,197.8062894565038,197.7141706156248,,,,134.0,,
schiebinger,D9,10,10,0.9686507936507937,727.0,506.0,738.0,,,1.0,3969,0.9877064564564564,172.00371806706394,172.68189235365858,,,,135.0,,
schiebinger,D9,10,30,0.9965079365079365,812.0,612.0,814.0,,,1.0,4296,0.987212647590006,181.85897960942964,175.28570138814032,,,,136.0,,
schiebinger,D9,10,50,0.993106575963719,862.0,646.0,852.0,,,1.0,4335,0.9883060762123096,178.2183190917529,174.33412597304545,,,,137.0,,
schiebinger,D9,30,10,0.9810657596371882,820.0,648.0,863.0,,,1.0,4617,1.0,175.25531309599015,174.40581736822952,,,,138.0,,
schiebinger,D9,30,30,0.9864285714285714,928.0,769.0,975.0,,,1.0,5191,0.9960482045398164,179.15481976265727,177.14821743363532,,,,139.0,,
schiebinger,D9,30,50,0.9899546485260772,993.0,798.0,1037.0,,,1.0,5267,0.996781012449047,174.39443794906327,176.21442636522153,,,,140.0,,
schiebinger,D9,50,10,0.9901814058956916,881.0,686.0,906.0,,,1.0,4698,0.9931510304078396,175.41586307319892,174.79802060556608,,,,141.0,,
schiebinger,D9,50,30,0.9675170068027212,986.0,805.0,1023.0,,,1.0,5335,0.9984540215528612,176.41674334718113,177.57923900060763,,,,142.0,,
schiebinger,D9,50,50,0.989659863945578,1023.0,860.0,1074.0,,,1.0,5398,0.9976387110497824,176.11857161955135,176.6494870681616,,,,143.0,,
schiebinger,D9.5,10,10,0.9808616780045352,723.0,482.0,683.0,,,1.0,3881,1.0,157.38294628502155,155.99544431828576,,,,144.0,,
schiebinger,D9.5,10,30,0.9823242630385488,831.0,584.0,778.0,,,1.0,4289,0.994497372899251,152.7829921968534,157.1754152956962,,,,145.0,,
schiebinger,D9.5,10,50,0.983469387755102,831.0,637.0,831.0,,,1.0,4356,1.0,157.82856591870285,156.5076690223817,,,,146.0,,
schiebinger,D9.5,30,10,0.9681065759637186,811.0,620.0,852.0,,,1.0,4787,1.0,151.31090334794138,155.26944404597913,,,,147.0,,
schiebinger,D9.5,30,30,0.973095238095238,929.0,750.0,968.0,,,1.0,5323,0.9976803303516312,155.61340151680986,156.4102790193816,,,,148.0,,
schiebinger,D9.5,30,50,0.9762471655328798,981.0,802.0,1024.0,,,1.0,5446,0.9960875514656132,156.14290414711576,155.7908053549836,,,,149.0,,
schiebinger,D9.5,50,10,0.989591836734694,834.0,670.0,890.0,,,1.0,4967,0.9927339432056412,157.32481255868342,153.51885819707178,,,,150.0,,
schiebinger,D9.5,50,30,0.9744557823129252,970.0,800.0,1002.0,,,1.0,5570,0.9982439295258146,154.1767974880596,154.69081201807882,,,,151.0,,
schiebinger,D9.5,50,50,0.9683333333333332,1021.0,851.0,1054.0,,,1.0,5705,0.9972206847545928,153.67765231875927,154.0780792301005,,,,152.0,,
schiebinger,D10,10,10,0.9654761904761904,723.0,481.0,743.0,,,1.0,3748,0.9859211775878444,131.44475103036882,133.01740407766945,,,,153.0,,
schiebinger,D10,10,30,0.9830839002267572,845.0,585.0,794.0,,,1.0,4123,0.994850031542123,142.3401020754298,133.94391945856182,,,,154.0,,
schiebinger,D10,10,50,0.987936507936508,844.0,628.0,861.0,,,1.0,4150,0.9903925798494488,126.72354180594505,133.09324177753058,,,,155.0,,
schiebinger,D10,30,10,0.9663038548752836,799.0,621.0,882.0,,,1.0,4515,0.9918270632837562,136.15588927997604,133.3167212188847,,,,156.0,,
schiebinger,D10,30,30,0.9717913832199544,961.0,775.0,1010.0,,,1.0,4999,0.9977920889664504,133.08673724038124,134.34130425781882,,,,157.0,,
schiebinger,D10,30,50,0.9693877551020408,1010.0,823.0,1060.0,,,1.0,5107,0.9963117629465644,134.63785772624897,133.5651301434333,,,,158.0,,
schiebinger,D10,50,10,0.9599319727891158,832.0,666.0,890.0,,,1.0,4681,0.9928015742266154,134.3066234204449,134.33897217681016,,,,159.0,,
schiebinger,D10,50,30,0.9641383219954648,996.0,821.0,1047.0,,,1.0,5235,0.9982792216195432,135.2471340755231,135.35363085360498,,,,160.0,,
schiebinger,D10,50,50,0.9738208616780044,1055.0,872.0,1103.0,,,1.0,5354,0.997288468050241,133.70655134705606,134.59414541407776,,,,161.0,,
schiebinger,D10.5,10,10,0.964750566893424,788.0,478.0,670.0,,,1.0,3617,1.0,136.21938785274995,136.02573684260298,,,,162.0,,
schiebinger,D10.5,10,30,0.9738321995464854,935.0,579.0,781.0,,,1.0,3988,0.9946212514957756,140.45930609321056,135.37163593074584,,,,163.0,,
schiebinger,D10.5,10,50,0.976530612244898,936.0,611.0,838.0,,,1.0,4043,1.0,133.50681618305265,135.0427426613516,,,,164.0,,
schiebinger,D10.5,30,10,0.9595578231292518,851.0,621.0,875.0,,,1.0,4373,0.9911641081871344,147.038677079686,146.39774813891538,,,,165.0,,
schiebinger,D10.5,30,30,0.9690362811791384,998.0,775.0,1041.0,,,1.0,5012,0.99746096660308,144.47431568010632,145.5934820217459,,,,166.0,,
schiebinger,D10.5,30,50,0.968015873015873,1040.0,819.0,1053.0,,,1.0,5130,0.9956473151729164,145.76670546535644,145.3464179573436,,,,167.0,,
schiebinger,D10.5,50,10,0.9568594104308392,878.0,654.0,903.0,,,1.0,4578,0.992396760209902,158.41684581172694,149.9721672927566,,,,168.0,,
schiebinger,D10.5,50,30,0.9728571428571428,1050.0,833.0,1075.0,,,1.0,5303,0.9980768078881288,150.0224412874933,149.09106649105885,,,,169.0,,
schiebinger,D10.5,50,50,0.9562925170068028,1131.0,880.0,1123.0,,,1.0,5472,0.9968827425742358,148.1031435130899,148.87107850306774,,,,170.0,,
schiebinger,D11,10,10,0.92343537414966,739.0,467.0,696.0,,,1.0,3363,0.9865923009623796,127.00817907836432,125.20590801080856,,,,171.0,,
schiebinger,D11,10,30,0.9744104308390024,930.0,592.0,829.0,,,1.0,3679,0.9951834821979106,126.6281537331285,124.96003471680407,,,,172.0,,
schiebinger,D11,10,50,0.9801473922902496,914.0,631.0,895.0,,,1.0,3707,0.982130428584606,119.89921566292692,124.1749278496897,,,,173.0,,
schiebinger,D11,30,10,0.9358163265306124,823.0,627.0,904.0,,,1.0,4103,0.9838902812587024,126.73825732869992,127.15822400223745,,,,174.0,,
schiebinger,D11,30,30,0.9517233560090704,1008.0,775.0,1040.0,,,1.0,4602,0.997847949577312,128.54825898841574,126.91450193946513,,,,175.0,,
schiebinger,D11,30,50,0.9626530612244896,1065.0,827.0,1081.0,,,1.0,4699,0.9928602122985846,124.72809154522776,126.20835813473256,,,,176.0,,
schiebinger,D11,50,10,0.9522108843537416,852.0,682.0,935.0,,,1.0,4232,0.9929335016835016,124.576461526606,127.40293762621684,,,,177.0,,
schiebinger,D11,50,30,0.9258276643990928,1021.0,855.0,1086.0,,,1.0,4805,0.9983452052782036,127.09372498702989,127.24775402341304,,,,178.0,,
schiebinger,D11,50,50,0.9576984126984126,1095.0,892.0,1131.0,,,1.0,4939,0.997420692548488,125.8872824134736,126.54391308865524,,,,179.0,,
schiebinger,D11.5,10,10,0.9738321995464854,920.0,550.0,846.0,,,1.0,4245,1.0,204.61082958544108,201.19104485810465,,,,180.0,,
