testgroup,reference,relative_support,time_pca,time_edist_test,distance
withdraw_48h_Cocaine,Maintenance_Cocaine,1,0.3165271282196045,0.014064788818359375,7.775054913686461
withdraw_15d_Cocaine,Maintenance_Cocaine,1,0.3165271282196045,0.010643720626831055,90.08774203414738
