testgroup,reference,relative_support,time_pca,time_edist_test,distance
withdraw_15d_Cocaine,Maintenance_Cocaine,0.6334661354581673,0.1765453815460205,0.01076197624206543,35.37629052736618
withdraw_48h_Cocaine,Maintenance_Cocaine,1.0,0.1765453815460205,0.010439157485961914,9.262827506142557
