testgroup,reference,relative_support,time_pca,time_edist_test,distance
Trametinib_24,control,1,0.4807150363922119,0.04407334327697754,105.74668113767501
Trametinib_6,control,1,0.4807150363922119,0.034757375717163086,108.60614370810646
