testgroup,reference,relative_support,time_pca,time_edist_test,distance
withdraw_48h_Cocaine,Maintenance_Cocaine,0.7888888888888889,0.4650914669036865,0.003654003143310547,8.210415388196108
withdraw_15d_Cocaine,Maintenance_Cocaine,1.0,0.4650914669036865,0.002968311309814453,90.26540996071903
