testgroup,reference,relative_support,time_pca,time_edist_test,distance
Idasanutlin_24,control,1,0.24138522148132324,0.011889219284057617,21.144529996395534
Idasanutlin_6,control,1,0.24138522148132324,0.010405778884887695,84.04332688388774
