testgroup,reference,relative_support,time_pca,time_edist_test,distance
1,control,0.2049883086515978,8.602223873138428,6.851799488067627,16.95736085816884
2,control,0.283915077365959,8.602223873138428,6.808000802993774,44.54241873214909
