testgroup,reference,relative_support,time_pca,time_edist_test,distance
withdraw_15d_Cocaine,Maintenance_Cocaine,1,0.48975205421447754,0.06351542472839355,30.725570137706725
withdraw_48h_Cocaine,Maintenance_Cocaine,1,0.48975205421447754,0.038016557693481445,9.181655109590409
