testgroup,reference,relative_support,time_pca,time_edist_test,distance
Idasanutlin_24,control,0.9097472924187726,0.3503377437591553,0.00464630126953125,25.12882087276131
Idasanutlin_6,control,1.0,0.3503377437591553,0.0036504268646240234,90.26421403891533
