test_group,group_by,len_subset,p_value,a1,E,var,z_score,coverage,effect_strength_ratio
0,split_50,11835,0.6742613077627998,2975,2958.6279895208318,1479.252971411809,0.4256775916152576,0.9999155048584706,0.0
0,split_10,11835,0.4501759814050192,1027,1029.4604073354178,178.98052064303425,-0.18390948557931935,0.9999155048584706,0.002389997048828918
0,split_30,11835,0.5231855008620322,2485,2484.069044198428,1042.7039045390404,0.028830260253629104,0.9999155048584706,0.0
1,split_50,1289,0.31726192704648165,315,322.02564102564105,160.90037017424027,-0.5538694792225863,0.9992242048099301,0.021817023648379674
1,split_10,1289,0.08426528966012631,114,121.73426573426573,22.87548200486624,-1.6170891478809775,0.9992242048099301,0.06353400735294112
1,split_30,1289,0.3163876680967424,258,263.9160839160839,107.99654982986048,-0.569284533510025,0.9992242048099301,0.02241653418124001
2,split_50,329,0.09053720373700465,72,81.46788990825688,40.341841207357575,-1.490648823154957,0.9969604863221885,0.11621621621621625
2,split_10,329,0.8689196507684185,33,31.36085626911315,5.859338151771449,0.6771622755819396,0.9969604863221885,0.0
2,split_30,329,0.9487366848430028,80,71.96330275229357,31.42617624779059,1.4336126923206134,0.9969604863221885,0.0
