p_value,a1,E,var,z_score,relative_support,effect_size,testgroup,reference,k,time_test
2.4874226655400445e-79,8785,9821.755358143948,2773.149042187054,-19.68745973589634,0.9999712519764267,0.8944429666246678,1,control,100,2047.929499387741
0.0,6517,9217.87601607026,3175.303958725068,-47.930504020468526,0.9999252615844544,0.7069958403257315,2,control,100,1106.710993528366
