p_value,a1,E,var,z_score,relative_support,effect_size,testgroup,reference,k,time_test
1.6889791345984362e-08,83,126.41743970315399,59.050099148593745,-5.650070856301731,0.9981515711645101,0.6565549831961138,BRD3379_6,control,100,0.8228235244750977
4.2543686976799e-40,46,158.48818897637796,78.8626156588806,-12.666928996753885,1.0,0.29024244833068363,BRD3379_24,control,100,1.128438949584961
