p_value,a1,E,var,z_score,relative_support,effect_size,testgroup,reference,k,time_test
2.6102034673189003e-32,80,184.2057877813505,72.49745749595398,-12.238563714240847,0.9989304812834224,0.5657031140902109,Idasanutlin_6,control,100,1.6786866188049316
5.873725588336344e-11,137,197.27945776850888,80.92352142041456,-6.700881696119102,1.0,0.3055536468436659,Idasanutlin_24,control,100,13.253297567367554
