t_NN [s],t_matching [s],peak_ram_gb,num_edges,n_obs,n_var,file,k,slurm_job_id,slurm_array_idx
40.659594774246216,4.758925199508667,1.8236541748046875,84052,10000,10,sim_N10000_h10.h5ad,10,1236256,0
40.16816234588623,3.547553777694702,1.8753776550292969,157686,10000,10,sim_N10000_h10.h5ad,20,1236254,1
40.91428542137146,4.793035507202148,1.8315696716308594,84052,10000,10,sim_N10000_h10.h5ad,10,1236369,0
44.24643516540527,4.283420562744141,1.9643898010253906,745910,10000,10,sim_N10000_h10.h5ad,100,1236370,1
41.4925172328949,3.306511640548706,1.9210662841796875,104956,10000,1000,sim_N10000_h1000.h5ad,10,1236377,3
55.36712455749512,4.906397819519043,2.03717041015625,889212,10000,1000,sim_N10000_h1000.h5ad,100,1236379,4
40.72940969467163,3.0329768657684326,2.0880393981933594,105221,10000,2000,sim_N10000_h2000.h5ad,10,1236384,6
67.83505320549011,5.052883625030518,2.1467208862304688,892175,10000,2000,sim_N10000_h2000.h5ad,100,1236398,7
39.59262490272522,3.6083920001983643,1.8463325500488281,84052,10000,10,sim_N10000_h10.h5ad,10,1236421,0
