t_NN [s],t_matching [s],peak_ram_gb,num_edges,metric,n_obs,n_var,file,k,slurm_job_id,slurm_array_idx
39.59989261627197,1.540877342224121,1.8115882873535156,89307,sqeuclidean,10000,10,sim_N10000_h10.h5ad,10,1237277,0
40.9873480796814,2.5171210765838623,1.8529930114746094,171894,sqeuclidean,10000,10,sim_N10000_h10.h5ad,20,1237278,1
40.58039402961731,6.788692951202393,1.870330810546875,405107,sqeuclidean,10000,10,sim_N10000_h10.h5ad,50,1237282,2
44.26844024658203,13.064682960510254,2.2567710876464844,646011,sqeuclidean,10000,10,sim_N10000_h10.h5ad,100,1237283,3
46.36939239501953,3.3622043132781982,2.3139915466308594,1209380,sqeuclidean,10000,10,sim_N10000_h10.h5ad,200,1237288,4
64.3665030002594,7.646464586257935,2.3635406494140625,2834228,sqeuclidean,10000,10,sim_N10000_h10.h5ad,500,1237291,5
116.68627285957336,19.57578420639038,2.65472412109375,5603074,sqeuclidean,10000,10,sim_N10000_h10.h5ad,1000,1237298,6
333.6309757232666,76.3135039806366,3.6731948852539062,12976370,sqeuclidean,10000,10,sim_N10000_h10.h5ad,2000,1237302,7
40.363170862197876,23.03354525566101,1.9562606811523438,103041,sqeuclidean,10000,1000,sim_N10000_h1000.h5ad,10,1237339,9
42.31593918800354,49.7340362071991,2.001678466796875,191882,sqeuclidean,10000,1000,sim_N10000_h1000.h5ad,20,1237348,10
46.28610014915466,77.55180501937866,2.0396499633789062,449622,sqeuclidean,10000,1000,sim_N10000_h1000.h5ad,50,1237351,11
56.35741376876831,80.20863199234009,2.2140884399414062,892791,sqeuclidean,10000,1000,sim_N10000_h1000.h5ad,100,1237359,12
79.06659054756165,98.79715061187744,2.2667160034179688,1855641,sqeuclidean,10000,1000,sim_N10000_h1000.h5ad,200,1237364,13
132.3757836818695,131.9083812236786,2.5941429138183594,4722609,sqeuclidean,10000,1000,sim_N10000_h1000.h5ad,500,1237375,14
230.83758234977722,194.79043579101562,3.192005157470703,9313232,sqeuclidean,10000,1000,sim_N10000_h1000.h5ad,1000,1237382,15
41.90877604484558,28.63147473335266,2.0982704162597656,102658,sqeuclidean,10000,2000,sim_N10000_h2000.h5ad,10,1237434,18
42.940845012664795,33.38554573059082,2.0682525634765625,191627,sqeuclidean,10000,2000,sim_N10000_h2000.h5ad,20,1237441,19
49.72463893890381,39.370798110961914,2.139873504638672,454208,sqeuclidean,10000,2000,sim_N10000_h2000.h5ad,50,1237449,20
444.00236916542053,275.93169140815735,4.4136810302734375,17780141,sqeuclidean,10000,1000,sim_N10000_h1000.h5ad,2000,1237402,16
66.25657844543457,64.51264572143555,2.3087615966796875,907893,sqeuclidean,10000,2000,sim_N10000_h2000.h5ad,100,1237458,21
93.12747550010681,72.61180377006531,2.395233154296875,1863659,sqeuclidean,10000,2000,sim_N10000_h2000.h5ad,200,1237462,22
139.5997815132141,119.97528100013733,2.6223487854003906,4731468,sqeuclidean,10000,2000,sim_N10000_h2000.h5ad,500,1237464,23
39.823036670684814,47.94035053253174,1.867279052734375,102382,sqeuclidean,10000,500,sim_N10000_h500.h5ad,10,1237501,27
229.6639323234558,185.30490517616272,3.2772369384765625,9324536,sqeuclidean,10000,2000,sim_N10000_h2000.h5ad,1000,1237471,24
40.54157519340515,64.86159706115723,1.8761558532714844,192024,sqeuclidean,10000,500,sim_N10000_h500.h5ad,20,1237511,28
1892.0849511623383,328.9135398864746,6.349056243896484,33176953,sqeuclidean,10000,10,sim_N10000_h10.h5ad,5000,1237311,8
43.52440047264099,75.77288150787354,1.9576683044433594,456199,sqeuclidean,10000,500,sim_N10000_h500.h5ad,50,1237524,29
50.152393102645874,80.86624813079834,2.0433807373046875,911429,sqeuclidean,10000,500,sim_N10000_h500.h5ad,100,1237525,30
66.45793581008911,95.8560745716095,2.130382537841797,1872579,sqeuclidean,10000,500,sim_N10000_h500.h5ad,200,1237530,31
11.619277954101562,0.03285574913024902,1.6942596435546875,8417,sqeuclidean,1000,10,sim_N1000_h10.h5ad,10,1237550,36
11.644365310668945,0.03894758224487305,1.6957855224609375,17865,sqeuclidean,1000,10,sim_N1000_h10.h5ad,20,1237556,37
11.62772536277771,0.07578063011169434,1.6959304809570312,46587,sqeuclidean,1000,10,sim_N1000_h10.h5ad,50,1237558,38
11.562942028045654,0.19499778747558594,1.7073974609375,92911,sqeuclidean,1000,10,sim_N1000_h10.h5ad,100,1237562,39
11.722991704940796,0.653674840927124,1.7203178405761719,178056,sqeuclidean,1000,10,sim_N1000_h10.h5ad,200,1237565,40
510.6132414340973,293.85666823387146,4.454128265380859,17783582,sqeuclidean,10000,2000,sim_N10000_h2000.h5ad,2000,1237478,25
126.04429507255554,127.60933589935303,2.5121726989746094,4730058,sqeuclidean,10000,500,sim_N10000_h500.h5ad,500,1237538,32
11.755712747573853,1.7663683891296387,1.7582893371582031,373498,sqeuclidean,1000,10,sim_N1000_h10.h5ad,500,1237571,41
12.075336933135986,0.5293934345245361,1.8153648376464844,500346,sqeuclidean,1000,10,sim_N1000_h10.h5ad,1000,1237576,42
11.705985069274902,1.6191763877868652,1.7604904174804688,374001,sqeuclidean,1000,10,sim_N1000_h10.h5ad,2000,1237577,43
11.734243392944336,0.25272417068481445,1.7187042236328125,17576,sqeuclidean,1000,1000,sim_N1000_h1000.h5ad,20,1237583,46
11.792189598083496,0.09932231903076172,1.7353134155273438,8021,sqeuclidean,1000,1000,sim_N1000_h1000.h5ad,10,1237582,45
12.133961200714111,1.6778674125671387,1.7795867919921875,374001,sqeuclidean,1000,10,sim_N1000_h10.h5ad,5000,1237578,44
11.54494571685791,0.4877653121948242,1.727203369140625,92332,sqeuclidean,1000,1000,sim_N1000_h1000.h5ad,100,1237588,48
11.78016710281372,0.4008209705352783,1.7385635375976562,46296,sqeuclidean,1000,1000,sim_N1000_h1000.h5ad,50,1237587,47
11.94202995300293,0.6633076667785645,1.7644882202148438,177050,sqeuclidean,1000,1000,sim_N1000_h1000.h5ad,200,1237589,49
11.74229383468628,0.9273757934570312,1.7955207824707031,372582,sqeuclidean,1000,1000,sim_N1000_h1000.h5ad,500,1237593,50
11.899640083312988,1.0479328632354736,1.809417724609375,499500,sqeuclidean,1000,1000,sim_N1000_h1000.h5ad,1000,1237594,51
12.182246446609497,0.9453005790710449,1.7852401733398438,373091,sqeuclidean,1000,1000,sim_N1000_h1000.h5ad,2000,1237595,52
11.550879955291748,0.07417440414428711,1.7298126220703125,8049,sqeuclidean,1000,2000,sim_N1000_h2000.h5ad,10,1237601,54
12.042618751525879,0.11624264717102051,1.751556396484375,17439,sqeuclidean,1000,2000,sim_N1000_h2000.h5ad,20,1237602,55
11.993367671966553,0.9239168167114258,1.7976570129394531,373091,sqeuclidean,1000,1000,sim_N1000_h1000.h5ad,5000,1237600,53
202.93906593322754,189.08352613449097,3.1120262145996094,9313145,sqeuclidean,10000,500,sim_N10000_h500.h5ad,1000,1237543,33
11.659191370010376,0.32149457931518555,1.7593231201171875,46163,sqeuclidean,1000,2000,sim_N1000_h2000.h5ad,50,1237607,56
11.759538650512695,0.41381406784057617,1.7440414428710938,92045,sqeuclidean,1000,2000,sim_N1000_h2000.h5ad,100,1237608,57
12.194727182388306,0.5613734722137451,1.7849922180175781,176776,sqeuclidean,1000,2000,sim_N1000_h2000.h5ad,200,1237609,58
11.83021330833435,0.8228738307952881,1.8136367797851562,371815,sqeuclidean,1000,2000,sim_N1000_h2000.h5ad,500,1237615,59
12.225077390670776,0.9595510959625244,1.8536758422851562,499500,sqeuclidean,1000,2000,sim_N1000_h2000.h5ad,1000,1237616,60
11.955432891845703,0.7893819808959961,1.8275947570800781,372321,sqeuclidean,1000,2000,sim_N1000_h2000.h5ad,5000,1237618,62
11.963012218475342,0.7901499271392822,1.8348236083984375,372321,sqeuclidean,1000,2000,sim_N1000_h2000.h5ad,2000,1237617,61
12.09375810623169,0.2437124252319336,1.73431396484375,17558,sqeuclidean,1000,500,sim_N1000_h500.h5ad,20,1237622,64
11.875193357467651,0.20485568046569824,1.7201919555664062,8011,sqeuclidean,1000,500,sim_N1000_h500.h5ad,10,1237621,63
11.719711065292358,0.3239731788635254,1.7428741455078125,46109,sqeuclidean,1000,500,sim_N1000_h500.h5ad,50,1237623,65
